id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20191224-133408,20191224,1330,20191224-133910,20191224,1335,6.939298,50.938016999999995,6.939455000000001,50.938515,99.0,99.0,56.45733250285967,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-021909,20191224,215,20191224-022434,20191224,220,6.99827,50.962070000000004,6.997665,50.962392,25.0,25.0,55.47309624043158,325.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-083411,20191224,830,20191224-083908,20191224,835,6.998433,50.96243,6.9984850000000005,50.961615,26.0,26.0,90.69713520038476,297.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-084408,20191224,840,20191224-084907,20191224,845,6.9985800000000005,50.961253,6.998517,50.962133,26.0,26.0,97.95109516541413,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-084907,20191224,845,20191224-085406,20191224,850,6.998517,50.962133,6.997582,50.961828000000004,26.0,27.0,73.7437363448886,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-085406,20191224,850,20191224-085908,20191224,855,6.997582,50.961828000000004,6.998342999999999,50.962167,27.0,27.0,65.27958685870222,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-101908,20191224,1015,20191224-102406,20191224,1020,6.998513000000001,50.962115000000004,6.998792999999999,50.961484999999996,27.0,27.0,72.74580648880627,298.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-102406,20191224,1020,20191224-102908,20191224,1025,6.998792999999999,50.961484999999996,6.998365,50.962196999999996,27.0,27.0,84.65534238348508,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-103907,20191224,1035,20191224-104406,20191224,1040,6.998373,50.96216,6.997788000000001,50.962503000000005,27.0,27.0,55.97491388965115,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191224-105909,20191224,1055,20191224-110407,20191224,1100,6.997745,50.962578,6.997077,50.963202,28.0,28.0,83.68367287385995,298.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
