id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-005906,20191223,55,20191223-010407,20191223,100,6.99821,50.962604999999996,6.9984399999999996,50.962125,28.0,28.0,55.75130252178723,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-014406,20191223,140,20191223-014906,20191223,145,6.997985000000001,50.962154999999996,6.998678,50.961957,28.0,28.0,53.29423094368023,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-023407,20191223,230,20191223-023907,20191223,235,6.997398,50.962495000000004,6.998197,50.962317999999996,28.0,28.0,59.31752204140092,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-081907,20191223,815,20191223-082406,20191223,820,6.9982880000000005,50.962338,6.998473,50.961647,28.0,28.0,77.92052840537603,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-083409,20191223,830,20191223-083906,20191223,835,6.998423,50.96141,6.998263000000001,50.962302,28.0,28.0,99.81698156276717,297.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-083906,20191223,835,20191223-084408,20191223,840,6.998263000000001,50.962302,6.998202,50.961698,28.0,28.0,67.29756419128853,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-111406,20191223,1110,20191223-111907,20191223,1115,6.997265,50.962872,6.9963679999999995,50.963598,28.0,28.0,102.28991127625837,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-112407,20191223,1120,20191223-112906,20191223,1125,6.996436999999999,50.963555,6.997403,50.96247,28.0,28.0,138.31994439205175,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-112906,20191223,1125,20191223-113406,20191223,1130,6.997403,50.96247,6.998577,50.962007,28.0,28.0,97.00875715327243,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191223-114423,20191223,1140,20191223-114906,20191223,1145,6.998367,50.962343,6.998408,50.961853000000005,28.0,28.0,54.561199213367885,283.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
