id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2E1YzQ3NjEtNWZhYy00MDQ3LWIwYzctZjliNjY5M2IyNzM0,circ,cologne,kick scooter,365235,20191218-152908,20191218,1525,20191218-154408,20191218,1540,6.934067,50.935666999999995,6.948160810610887,50.93614069702129,53.0,47.0,989.012721103851,900.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E1YzQ3NjEtNWZhYy00MDQ3LWIwYzctZjliNjY5M2IyNzM0,circ,cologne,kick scooter,365235,20191218-154408,20191218,1540,20191218-154907,20191218,1545,6.948160810610887,50.93614069702129,6.9489220000000005,50.935955,47.0,47.0,57.19663343712919,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E1YzQ3NjEtNWZhYy00MDQ3LWIwYzctZjliNjY5M2IyNzM0,circ,cologne,kick scooter,365235,20191218-155407,20191218,1550,20191218-155910,20191218,1555,6.9489,50.936118,6.948817,50.935538,47.0,47.0,64.75487262269891,303.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191218-002425,20191218,20,20191218-003407,20191218,30,6.998373,50.962047999999996,6.9980850000000006,50.963032,23.0,23.0,111.25947342378508,582.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191218-003407,20191218,30,20191218-003909,20191218,35,6.9980850000000006,50.963032,6.998417999999999,50.962173,23.0,23.0,98.32240643889895,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191218-020407,20191218,200,20191218-021407,20191218,210,6.997902000000001,50.962416999999995,6.998677000000001,50.961995,23.0,23.0,71.74845702302301,600.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191218-022907,20191218,225,20191218-023923,20191218,235,6.998044999999999,50.962482,6.9986429999999995,50.961977000000005,23.0,23.0,70.0513644656339,616.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191218-030425,20191218,300,20191218-030926,20191218,305,6.997278,50.962483,6.998713,50.962363,23.0,23.0,101.38072164928298,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191218-084910,20191218,845,20191218-085407,20191218,850,6.998436999999999,50.962115000000004,6.998887,50.96161,23.0,23.0,64.3929743325786,297.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191218-090908,20191218,905,20191218-091424,20191218,910,6.998352000000001,50.962115000000004,6.998647999999999,50.961645000000004,23.0,23.0,56.22303343011463,316.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
