id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20191226-095908,20191226,955,20191226-100922,20191226,1005,6.9328199999999995,50.932247,6.939497,50.934748,87.0,84.0,544.3132586147786,614.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20191226-185424,20191226,1850,20191226-185907,20191226,1855,6.939525,50.93481,6.939925,50.93356,85.0,85.0,141.79212266980872,283.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20191226-185907,20191226,1855,20191226-190423,20191226,1900,6.939925,50.93356,6.9401720000000005,50.931779999999996,85.0,85.0,198.68268985911246,316.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20191226-190423,20191226,1900,20191226-190907,20191226,1905,6.9401720000000005,50.931779999999996,6.939945,50.934762,85.0,85.0,331.9650946771575,284.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-014922,20191226,145,20191226-015422,20191226,150,6.998483,50.962107,6.997610000000001,50.962447,23.0,23.0,71.88464099224588,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-022924,20191226,225,20191226-023408,20191226,230,6.997575,50.962412,6.99833,50.962286999999996,23.0,23.0,54.67209063919125,284.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-082907,20191226,825,20191226-083407,20191226,830,6.998333000000001,50.962205,6.998113,50.962804999999996,19.0,19.0,68.47301696445602,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-083407,20191226,830,20191226-083923,20191226,835,6.998113,50.962804999999996,6.998616999999999,50.96147,19.0,19.0,152.58423611170466,316.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-104906,20191226,1045,20191226-105422,20191226,1050,6.997835,50.962612,6.997088000000001,50.963228,21.0,23.0,86.18913399978027,316.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-105422,20191226,1050,20191226-105923,20191226,1055,6.997088000000001,50.963228,6.997732000000001,50.962763,23.0,23.0,68.61203277764888,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-105923,20191226,1055,20191226-110429,20191226,1100,6.997732000000001,50.962763,6.998512,50.96215,23.0,23.0,87.35095582470674,306.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-110429,20191226,1100,20191226-110923,20191226,1105,6.998512,50.96215,6.999447999999999,50.961378,23.0,23.0,108.00978989055427,294.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-110923,20191226,1105,20191226-111407,20191226,1110,6.999447999999999,50.961378,6.999182000000001,50.961965,23.0,23.0,67.87799870214418,284.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-112408,20191226,1120,20191226-112908,20191226,1125,6.998372,50.962123,6.999803,50.962228,23.0,23.0,100.89697665789548,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-112908,20191226,1125,20191226-113406,20191226,1130,6.999803,50.962228,6.998432000000001,50.9621,23.0,23.0,97.06630711779326,298.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-113924,20191226,1135,20191226-114407,20191226,1140,6.998578,50.962433000000004,6.99878,50.961897,23.0,23.0,61.256535611413554,283.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-120407,20191226,1200,20191226-120907,20191226,1205,6.99863,50.961787,6.998292999999999,50.962422,24.0,24.0,74.44897362280142,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-145423,20191226,1450,20191226-145906,20191226,1455,6.9985729999999995,50.962225,6.9980850000000006,50.961802,25.0,25.0,58.14120541120266,283.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-145906,20191226,1455,20191226-150407,20191226,1500,6.9980850000000006,50.961802,6.998537,50.962309999999995,25.0,25.0,64.75237790015575,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191226-174407,20191226,1740,20191226-174924,20191226,1745,6.998373,50.962365000000005,6.997222,50.962075,23.0,23.0,86.82009588989268,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
