id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2UyNDU1ZTUtMTgwYy00YWYyLWIyNzMtYjUyMmU1NzYwNzky,circ,cologne,kick scooter,166703,20191231-113407,20191231,1130,20191231-113908,20191231,1135,6.941327,50.929835,6.941167,50.929384999999996,62.0,62.0,51.278838460959975,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2UyNDU1ZTUtMTgwYy00YWYyLWIyNzMtYjUyMmU1NzYwNzky,circ,cologne,kick scooter,166703,20191231-115406,20191231,1150,20191231-115923,20191231,1155,6.941195,50.929313,6.9420399999999995,50.929453,62.0,62.0,61.23270425854862,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDEyMWFhYmUtYmRmOC00ZTIyLWI3NmYtNzNiMTI4MTQzZWNk,circ,cologne,kick scooter,501039,20191231-084907,20191231,845,20191231-085409,20191231,850,6.944294999999999,50.954033,7.0207630000000005,50.949195,11.0,11.0,5383.55068962464,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDEyMWFhYmUtYmRmOC00ZTIyLWI3NmYtNzNiMTI4MTQzZWNk,circ,cologne,kick scooter,501039,20191231-085409,20191231,850,20191231-085925,20191231,855,7.0207630000000005,50.949195,7.0775179999999995,50.904641999999996,11.0,11.0,6353.413854022736,316.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDEyMWFhYmUtYmRmOC00ZTIyLWI3NmYtNzNiMTI4MTQzZWNk,circ,cologne,kick scooter,501039,20191231-085925,20191231,855,20191231-090425,20191231,900,7.0775179999999995,50.904641999999996,7.076517,50.90307,11.0,11.0,188.36544615777342,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDEyYzVhYTYtMTg3MC00Y2Y3LTg3NWEtODRiM2JiYWQ0OTc3,circ,cologne,kick scooter,316010,20191231-011907,20191231,115,20191231-012907,20191231,125,6.937487,50.936382,6.932675,50.938263,52.0,47.0,396.788580096928,600.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDEyYzVhYTYtMTg3MC00Y2Y3LTg3NWEtODRiM2JiYWQ0OTc3,circ,cologne,kick scooter,316010,20191231-115923,20191231,1155,20191231-121407,20191231,1210,6.932618,50.938272,6.9385449999999995,50.932573,45.0,38.0,757.6792645438272,884.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MGUwMjEzZmYtMzViNi00YTkwLWFkMGMtZGRjMzliNzYwMjgx,circ,cologne,kick scooter,494126,20191231-111408,20191231,1110,20191231-111942,20191231,1115,6.958436999999999,50.939592,6.95862,50.940252,14.0,14.0,74.50049449128261,334.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MGUwMjEzZmYtMzViNi00YTkwLWFkMGMtZGRjMzliNzYwMjgx,circ,cologne,kick scooter,494126,20191231-112407,20191231,1120,20191231-112908,20191231,1125,6.958360000000001,50.940013,6.958736999999999,50.940432,14.0,14.0,53.558116257151816,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MTQ1YzA0MWItZGRjNC00ZGNjLWJhZGUtZWFiNTQ0MzlhZWVj,circ,cologne,kick scooter,868312,20191231-014906,20191231,145,20191231-015456,20191231,150,6.955658000000001,50.942457,6.956122,50.942863,26.0,26.0,55.63239116369017,350.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-000408,20191231,0,20191231-001055,20191231,10,6.932975,50.921803000000004,6.932592,50.921352,52.0,52.0,56.88286118733777,407.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-001406,20191231,10,20191231-001907,20191231,15,6.9325,50.921115,6.932903,50.921547,52.0,52.0,55.726745276082774,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-004408,20191231,40,20191231-004908,20191231,45,6.933337,50.921482,6.932573,50.921443,52.0,52.0,53.72842561869631,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-063906,20191231,635,20191231-064423,20191231,640,6.933038000000001,50.921904999999995,6.93277,50.921440000000004,54.0,55.0,55.01252796492813,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-064423,20191231,640,20191231-064906,20191231,645,6.93277,50.921440000000004,6.933027,50.92191,55.0,55.0,55.27935266138553,283.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-072406,20191231,720,20191231-072924,20191231,725,6.932635,50.921777,6.933110000000001,50.921178000000005,55.0,55.0,74.46426656710587,318.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-072924,20191231,725,20191231-073408,20191231,730,6.933110000000001,50.921178000000005,6.932683,50.92191,55.0,55.0,86.72351000019222,284.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-092406,20191231,920,20191231-092908,20191231,925,6.932933,50.921852,6.932608,50.921432,56.0,56.0,51.96196204233985,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-092908,20191231,925,20191231-093406,20191231,930,6.932608,50.921432,6.932913,50.921865000000004,56.0,56.0,52.6805952815599,298.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-114906,20191231,1145,20191231-115406,20191231,1150,6.93253,50.921657,6.9322479999999995,50.921238,44.0,45.0,50.61058352368934,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-115923,20191231,1155,20191231-120455,20191231,1200,6.932308,50.921009999999995,6.933233,50.921793,45.0,45.0,108.55639817502163,332.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-120906,20191231,1205,20191231-121407,20191231,1210,6.932967,50.921827,6.932397999999999,50.92133,45.0,45.0,68.15326252464803,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-121407,20191231,1210,20191231-121906,20191231,1215,6.932397999999999,50.92133,6.93318,50.922038,45.0,45.0,95.92935302340693,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-121906,20191231,1215,20191231-122426,20191231,1220,6.93318,50.922038,6.932457,50.921408,45.0,45.0,86.46248793093805,320.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-124910,20191231,1245,20191231-125407,20191231,1250,6.932785000000001,50.921463,6.932073,50.920888,45.0,45.0,81.10990145888604,297.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-125407,20191231,1250,20191231-125924,20191231,1255,6.932073,50.920888,6.932513,50.921611999999996,45.0,45.0,86.21100946875035,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-130406,20191231,1300,20191231-130940,20191231,1305,6.93307,50.921665000000004,6.932264999999999,50.921288,45.0,45.0,70.29468312396583,334.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MmRjMmI1ZDUtOGVhYy00MTBmLThiNWYtZDJlZDU1NWZlYjdh,circ,cologne,kick scooter,427720,20191231-131406,20191231,1310,20191231-131924,20191231,1315,6.932932000000001,50.921163,6.933275,50.920653,45.0,45.0,61.59576177408357,318.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
