id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20191225-153408,20191225,1530,20191225-154906,20191225,1545,6.939067999999999,50.93803,6.942322,50.928886999999996,99.0,94.0,1041.9162969929616,898.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20191225-163406,20191225,1630,20191225-164407,20191225,1640,6.942322,50.928886999999996,6.933014751120423,50.932123798023746,94.0,88.0,744.9816277826318,601.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-023406,20191225,230,20191225-023906,20191225,235,6.997468,50.962362,6.9985550000000005,50.962243,28.0,28.0,77.26858208835864,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-080408,20191225,800,20191225-080909,20191225,805,6.99838,50.96218,6.997832000000001,50.96273,28.0,28.0,72.20201938940784,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-080909,20191225,805,20191225-081406,20191225,810,6.997832000000001,50.96273,6.998852,50.961453000000006,28.0,28.0,158.9524531462253,297.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-081406,20191225,810,20191225-081922,20191225,815,6.998852,50.961453000000006,6.998542,50.961935,28.0,28.0,57.82643430780955,316.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-082908,20191225,825,20191225-083407,20191225,830,6.998363,50.962375,6.998028,50.963747,28.0,28.0,154.35306408105419,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-083407,20191225,830,20191225-083907,20191225,835,6.998028,50.963747,6.998378,50.96248,28.0,28.0,143.00057216133564,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-084406,20191225,840,20191225-084910,20191225,845,6.998448,50.962052,6.99965,50.960402,28.0,28.0,201.86310498056065,304.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-084910,20191225,845,20191225-085407,20191225,850,6.99965,50.960402,6.998545,50.961422999999996,28.0,28.0,137.39841670168653,297.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-085407,20191225,850,20191225-085907,20191225,855,6.998545,50.961422999999996,6.998158,50.962241999999996,28.0,28.0,95.01642306869543,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-112406,20191225,1120,20191225-112923,20191225,1125,6.998908,50.962082,6.998117,50.962427000000005,28.0,28.0,67.38325895056124,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-120906,20191225,1205,20191225-121424,20191225,1210,6.998538000000001,50.962213,6.998305,50.96265,28.0,28.0,51.258961920589634,318.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-121424,20191225,1210,20191225-121906,20191225,1215,6.998305,50.96265,6.998410000000001,50.962012,28.0,28.0,71.3225629883469,282.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-132907,20191225,1325,20191225-133407,20191225,1330,6.998267,50.96246,6.998436999999999,50.961998,28.0,28.0,52.73371012383077,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-174907,20191225,1745,20191225-175408,20191225,1750,6.998152,50.962313,6.9989419999999996,50.962505,27.0,27.0,59.30313419456659,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-181909,20191225,1815,20191225-182424,20191225,1820,6.999461999999999,50.962732,6.997623,50.962512,27.0,27.0,131.0946323943154,315.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-182424,20191225,1820,20191225-182907,20191225,1825,6.997623,50.962512,6.997022,50.961758,27.0,27.0,93.81340303515728,283.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-182907,20191225,1825,20191225-183409,20191225,1830,6.997022,50.961758,6.998264999999999,50.961868,27.0,27.0,87.90848601384383,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-183908,20191225,1835,20191225-184407,20191225,1840,6.998167,50.961605,6.998408,50.962073,27.0,27.0,54.70803422804331,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-203406,20191225,2030,20191225-203909,20191225,2035,6.9983830000000005,50.962218,6.998833,50.962593,26.0,26.0,52.26806634463135,303.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-203909,20191225,2035,20191225-204424,20191225,2040,6.998833,50.962593,6.998289999999999,50.962143,26.0,25.0,62.84860384266419,315.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2I2NjkzZmEtOWM4Yy00MzA4LTllM2ItNTFlNTkyODA1ZWQy,circ,cologne,kick scooter,167946,20191225-205406,20191225,2050,20191225-205923,20191225,2055,6.998335000000001,50.962152,6.998332,50.962677,25.0,25.0,58.37779520251371,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2U0OGQ5YWEtNTdhNi00YjViLWFkNWQtN2ZmY2Q5MzY4YWM4,circ,cologne,kick scooter,419914,20191225-030411,20191225,300,20191225-030906,20191225,305,6.981883,50.943585,6.983,50.943793,28.0,28.0,81.60564687183322,295.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2U0OGQ5YWEtNTdhNi00YjViLWFkNWQtN2ZmY2Q5MzY4YWM4,circ,cologne,kick scooter,419914,20191225-093906,20191225,935,20191225-094407,20191225,940,6.981777,50.943647999999996,6.982527,50.943778,28.0,28.0,54.49868949861789,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2U0OGQ5YWEtNTdhNi00YjViLWFkNWQtN2ZmY2Q5MzY4YWM4,circ,cologne,kick scooter,419914,20191225-135406,20191225,1350,20191225-135906,20191225,1355,6.98262,50.943746999999995,6.981942999999999,50.943498,28.0,28.0,54.92189897752759,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2U0OGQ5YWEtNTdhNi00YjViLWFkNWQtN2ZmY2Q5MzY4YWM4,circ,cologne,kick scooter,419914,20191225-135906,20191225,1355,20191225-140423,20191225,1400,6.981942999999999,50.943498,6.982272999999999,50.944093,28.0,28.0,70.08455060100162,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
