id,provider,vehicleType,date_start,time_start,date_end,time_end,year,month,weekday,hour,weekend,longitude_start,latitude_start,longitude_end,latitude_end,coordinates_start,coordinates_end,distance,duration,speed
YmlrZTo6Zm9yZHBhc3M6OjE4MDA5Mg==,fordpass,bicycle,2019-12-01,125,2019-12-01,150,2019,12,6,1,1,6.948345,50.9658,6.920862700000002,50.94939,"(50.9658, 6.9483)","(50.9494, 6.9209)",2652.318299742007,1501.0,6.3613230373559135
YmlrZTo6Zm9yZHBhc3M6OjE4MDQ2Mw==,fordpass,bicycle,2019-12-01,125,2019-12-01,245,2019,12,6,1,1,6.938697,50.93564600000001,6.9634132,50.90822,"(50.9356, 6.9387)","(50.9082, 6.9634)",3507.3887447940588,4799.0,2.63108970228352
YmlrZTo6Zm9yZHBhc3M6OjE3OTE2OQ==,fordpass,bicycle,2019-12-01,205,2019-12-01,235,2019,12,6,2,1,6.9457707,50.949142,6.937378,50.94356,"(50.9491, 6.9458)","(50.9436, 6.9374)",854.9706881441525,1801.0,1.7089919363236807
YmlrZTo6Zm9yZHBhc3M6OjE2Njk5Mg==,fordpass,bicycle,2019-12-01,210,2019-12-01,245,2019,12,6,2,1,6.9595594,50.937637,6.941684,50.936142,"(50.9376, 6.9596)","(50.9361, 6.9417)",1263.5564782177726,2099.0,2.167128785890415
YmlrZTo6Zm9yZHBhc3M6OjE2NjEyMA==,fordpass,bicycle,2019-12-01,215,2019-12-01,220,2019,12,6,2,1,6.909477000000001,50.94543,6.909342999999999,50.946434,"(50.9454, 6.9095)","(50.9464, 6.9093)",112.03388263559776,301.0,1.3399401245453553
YmlrZTo6Zm9yZHBhc3M6OjE3OTAzNg==,fordpass,bicycle,2019-12-01,215,2019-12-01,220,2019,12,6,2,1,6.9192243000000015,50.924408,6.9178143,50.92415,"(50.9244, 6.9192)","(50.9242, 6.9178)",102.90863609713526,301.0,1.2308009632879964
YmlrZTo6Zm9yZHBhc3M6OjE3OTM2MA==,fordpass,bicycle,2019-12-01,215,2019-12-01,220,2019,12,6,2,1,6.9624224,50.934464,6.9625688,50.93638,"(50.9345, 6.9624)","(50.9364, 6.9626)",213.2966286875309,301.0,2.551056024169805
YmlrZTo6Zm9yZHBhc3M6OjE3OTc1NQ==,fordpass,bicycle,2019-12-01,215,2019-12-01,220,2019,12,6,2,1,6.9745483,50.945152,6.9732323,50.944633,"(50.9452, 6.9745)","(50.9446, 6.9732)",108.77141678076453,301.0,1.30092059937127
YmlrZTo6Zm9yZHBhc3M6OjE4MDM5Nw==,fordpass,bicycle,2019-12-01,215,2019-12-01,220,2019,12,6,2,1,6.9706345,50.935856,6.968349000000001,50.936264,"(50.9359, 6.9706)","(50.9363, 6.9683)",166.455280743977,301.0,1.9908272780010539
YmlrZTo6Zm9yZHBhc3M6OjE4MDQ1MA==,fordpass,bicycle,2019-12-01,215,2019-12-01,220,2019,12,6,2,1,7.004828,50.96095,7.000333,50.962383,"(50.9609, 7.0048)","(50.9624, 7.0003)",352.837173893089,301.0,4.219979488422327
YmlrZTo6Zm9yZHBhc3M6OjE3OTgwMg==,fordpass,bicycle,2019-12-01,215,2019-12-01,1150,2019,12,6,2,1,6.9173746,50.924297,6.9221463000000005,50.933563,"(50.9243, 6.9174)","(50.9336, 6.9221)",1083.247645579333,34499.0,0.11303781338837646
YmlrZTo6Zm9yZHBhc3M6OjE2NjQxOA==,fordpass,bicycle,2019-12-01,230,2019-12-01,300,2019,12,6,2,1,6.9310226,50.949455,6.9334307,50.92042,"(50.9495, 6.931)","(50.9204, 6.9334)",3232.95619092891,1818.0,6.40189344738398
YmlrZTo6Zm9yZHBhc3M6OjE2NjQwMg==,fordpass,bicycle,2019-12-01,240,2019-12-01,315,2019,12,6,2,1,6.9135585000000015,50.947468,6.9234943,50.912304,"(50.9475, 6.9136)","(50.9123, 6.9235)",3971.583514897216,2114.0,6.763339949683054
YmlrZTo6Zm9yZHBhc3M6OjE3OTI3Mg==,fordpass,bicycle,2019-12-01,245,2019-12-01,300,2019,12,6,2,1,6.977701700000001,50.936043,6.9592333,50.934048,"(50.936, 6.9777)","(50.934, 6.9592)",1313.0523769909496,919.0,5.143621933805679
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ2OQ==,fordpass,bicycle,2019-12-01,250,2019-12-01,1000,2019,12,6,2,1,6.9451466,50.927727,6.9693975,50.919052,"(50.9277, 6.9451)","(50.9191, 6.9694)",1954.4445741501545,25800.0,0.2727131963930448
YmlrZTo6Zm9yZHBhc3M6OjE2NzAwMg==,fordpass,bicycle,2019-12-01,320,2019-12-01,340,2019,12,6,3,1,6.930992,50.924805,6.9296837,50.901222,"(50.9248, 6.931)","(50.9012, 6.9297)",2623.917221038149,1199.0,7.878316927220465
YmlrZTo6Zm9yZHBhc3M6OjE3OTc0Nw==,fordpass,bicycle,2019-12-01,720,2019-12-01,750,2019,12,6,7,1,6.920031,50.929337,6.9488210000000015,50.944244,"(50.9293, 6.92)","(50.9442, 6.9488)",2611.0254184938613,1801.0,5.21915130848301
YmlrZTo6Zm9yZHBhc3M6OjE2Njc0MQ==,fordpass,bicycle,2019-12-01,720,2019-12-01,1810,2019,12,6,7,1,6.9040365,50.95357,6.9079523,50.946114,"(50.9536, 6.904)","(50.9461, 6.908)",873.2730051629532,39024.0,0.08056024032868572
YmlrZTo6Zm9yZHBhc3M6OjE2NzA3Ng==,fordpass,bicycle,2019-12-01,740,2019-12-01,800,2019,12,6,7,1,6.912442,50.922432,6.928847,50.92559,"(50.9224, 6.9124)","(50.9256, 6.9288)",1202.2815351168151,1205.0,3.5918784451622696
YmlrZTo6Zm9yZHBhc3M6OjE3OTEyMw==,fordpass,bicycle,2019-12-01,740,2019-12-01,800,2019,12,6,7,1,6.9572460000000005,50.928974,6.9849960000000015,50.937866,"(50.929, 6.9572)","(50.9379, 6.985)",2181.583752303679,1205.0,6.517594612691489
YmlrZTo6Zm9yZHBhc3M6OjE2NjAwMw==,fordpass,bicycle,2019-12-01,740,2019-12-01,1635,2019,12,6,7,1,6.914486,50.92192,6.9382033,50.946384,"(50.9219, 6.9145)","(50.9464, 6.9382)",3187.826812136408,32102.0,0.3574910137589891
YmlrZTo6Zm9yZHBhc3M6OjE3OTk3OA==,fordpass,bicycle,2019-12-01,810,2019-12-02,555,2019,12,6,8,1,6.936686999999999,50.94209,6.9433823000000015,50.947887,"(50.9421, 6.9367)","(50.9479, 6.9434)",797.2059510940909,78301.0,0.03665267907100455
YmlrZTo6Zm9yZHBhc3M6OjE2NzM3Nw==,fordpass,bicycle,2019-12-01,810,2019-12-01,845,2019,12,6,8,1,6.967808,50.921944,6.9287806,50.950405,"(50.9219, 6.9678)","(50.9504, 6.9288)",4182.647479229364,2102.0,7.163430506767702
YmlrZTo6Zm9yZHBhc3M6OjE2NjA4MQ==,fordpass,bicycle,2019-12-01,825,2019-12-01,845,2019,12,6,8,1,6.9524326,50.930943,6.945751,50.908726,"(50.9309, 6.9524)","(50.9087, 6.9458)",2514.428146905569,1199.0,7.549575753844911
YmlrZTo6Zm9yZHBhc3M6OjE4MzMyNA==,fordpass,bicycle,2019-12-01,825,2019-12-01,2045,2019,12,6,8,1,6.9237795,50.95350300000001,6.9380045,50.96509,"(50.9535, 6.9238)","(50.9651, 6.938)",1628.6909363258262,44414.0,0.13201439570344878
YmlrZTo6Zm9yZHBhc3M6OjE2NjUzMA==,fordpass,bicycle,2019-12-01,835,2019-12-01,855,2019,12,6,8,1,6.9523220000000014,50.922165,6.9237776,50.91258,"(50.9222, 6.9523)","(50.9126, 6.9238)",2267.1579620892794,1199.0,6.807146508358136
YmlrZTo6Zm9yZHBhc3M6OjE3OTQ5Mw==,fordpass,bicycle,2019-12-01,835,2019-12-01,855,2019,12,6,8,1,6.952708199999999,50.921864,6.923691000000002,50.91256,"(50.9219, 6.9527)","(50.9126, 6.9237)",2282.136881164176,1199.0,6.852120744112622
YmlrZTo6Zm9yZHBhc3M6OjE2NjUzMA==,fordpass,bicycle,2019-12-01,855,2019-12-01,915,2019,12,6,8,1,6.9237776,50.91258,6.9326463,50.938107,"(50.9126, 6.9238)","(50.9381, 6.9326)",2905.743389519562,1203.0,8.695491439958788
YmlrZTo6Zm9yZHBhc3M6OjE2NzExNw==,fordpass,bicycle,2019-12-01,900,2019-12-01,910,2019,12,6,9,1,7.0032697,50.962605,7.000172599999999,50.964985,"(50.9626, 7.0033)","(50.965, 7.0002)",342.1701594800032,616.0,1.9996957372207977
YmlrZTo6Zm9yZHBhc3M6OjE4MzU3Mg==,fordpass,bicycle,2019-12-01,900,2019-12-01,920,2019,12,6,9,1,6.9579787,50.93346,6.973522999999999,50.93969,"(50.9335, 6.958)","(50.9397, 6.9735)",1290.8635929976267,1202.0,3.866147200325671
YmlrZTo6Zm9yZHBhc3M6OjE3OTkzMQ==,fordpass,bicycle,2019-12-01,900,2019-12-01,930,2019,12,6,9,1,6.959178,50.967575,6.9567622999999985,50.936947,"(50.9676, 6.9592)","(50.9369, 6.9568)",3409.884294226824,1800.0,6.819768588453648
YmlrZTo6Zm9yZHBhc3M6OjE3OTM1Mw==,fordpass,bicycle,2019-12-01,910,2019-12-01,925,2019,12,6,9,1,6.953387299999998,50.947643,6.9600863,50.94045300000001,"(50.9476, 6.9534)","(50.9405, 6.9601)",927.07687436711,884.0,3.775426185205425
YmlrZTo6Zm9yZHBhc3M6OjE2Njk5MQ==,fordpass,bicycle,2019-12-01,915,2019-12-01,930,2019,12,6,9,1,6.932945299999999,50.948654,6.9302654000000015,50.941998,"(50.9487, 6.9329)","(50.942, 6.9303)",763.5578894715312,898.0,3.0610338553424414
YmlrZTo6Zm9yZHBhc3M6OjE4MzM5MA==,fordpass,bicycle,2019-12-01,920,2019-12-01,930,2019,12,6,9,1,6.9591727,50.96762,6.9559703,50.96525,"(50.9676, 6.9592)","(50.9652, 6.956)",346.03571130143274,598.0,2.08315812823605
YmlrZTo6Zm9yZHBhc3M6OjE3OTIzNA==,fordpass,bicycle,2019-12-01,920,2019-12-01,935,2019,12,6,9,1,6.9624357,50.912056,6.9413977,50.91017,"(50.9121, 6.9624)","(50.9102, 6.9414)",1489.835545841863,897.0,5.979273093679717
YmlrZTo6Zm9yZHBhc3M6OjE2NjIwNQ==,fordpass,bicycle,2019-12-01,920,2019-12-01,1455,2019,12,6,9,1,6.974669500000001,50.93297000000001,6.9805365,50.93839000000001,"(50.933, 6.9747)","(50.9384, 6.9805)",729.5508694927731,20100.0,0.13066582737183996
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ0NA==,fordpass,bicycle,2019-12-01,925,2019-12-01,940,2019,12,6,9,1,6.9196342999999985,50.93362,6.900638000000002,50.934437,"(50.9336, 6.9196)","(50.9344, 6.9006)",1334.295880512876,901.0,5.331259899940459
YmlrZTo6Zm9yZHBhc3M6OjE2Njk5MQ==,fordpass,bicycle,2019-12-01,930,2019-12-01,955,2019,12,6,9,1,6.9302654000000015,50.941998,6.959510300000002,50.939304,"(50.942, 6.9303)","(50.9393, 6.9595)",2070.8774014487353,1499.0,4.973421377728784
YmlrZTo6Zm9yZHBhc3M6OjE3OTY4Mw==,fordpass,bicycle,2019-12-01,935,2019-12-01,950,2019,12,6,9,1,6.939301,50.92519,6.9508276,50.920963,"(50.9252, 6.9393)","(50.921, 6.9508)",934.7100830794474,902.0,3.7305502207161982
YmlrZTo6Zm9yZHBhc3M6OjE4MDUyMw==,fordpass,bicycle,2019-12-01,935,2019-12-01,950,2019,12,6,9,1,6.936816,50.953022,6.928414999999998,50.94873,"(50.953, 6.9368)","(50.9487, 6.9284)",757.6946723800929,902.0,3.0240585593883975
YmlrZTo6Zm9yZHBhc3M6OjE2Njc3MQ==,fordpass,bicycle,2019-12-01,940,2019-12-01,950,2019,12,6,9,1,6.939498,50.929916,6.945900999999999,50.93569,"(50.9299, 6.9395)","(50.9357, 6.9459)",783.3004845798055,600.0,4.699802907478833
YmlrZTo6Zm9yZHBhc3M6OjE2NjU0MQ==,fordpass,bicycle,2019-12-01,940,2019-12-01,1010,2019,12,6,9,1,6.9380493,50.911896,6.9084787,50.93592,"(50.9119, 6.938)","(50.9359, 6.9085)",3381.1311074898854,1801.0,6.758507488597217
YmlrZTo6Zm9yZHBhc3M6OjE3ODg1Mw==,fordpass,bicycle,2019-12-01,945,2019-12-01,1000,2019,12,6,9,1,6.9355600000000015,50.939724,6.953057,50.950153,"(50.9397, 6.9356)","(50.9502, 6.9531)",1687.451988818755,901.0,6.742316492505569
YmlrZTo6Zm9yZHBhc3M6OjE3OTIzNA==,fordpass,bicycle,2019-12-01,945,2019-12-01,1000,2019,12,6,9,1,6.9413977,50.91017,6.9438914999999986,50.91578300000001,"(50.9102, 6.9414)","(50.9158, 6.9439)",648.1636017576852,901.0,2.589776877167222
YmlrZTo6Zm9yZHBhc3M6OjE4MDMwMw==,fordpass,bicycle,2019-12-01,950,2019-12-01,1015,2019,12,6,9,1,6.921025,50.914497,6.901369,50.933693,"(50.9145, 6.921)","(50.9337, 6.9014)",2540.5147792026823,1498.0,6.105375971381613
YmlrZTo6Zm9yZHBhc3M6OjE2NjgwNA==,fordpass,bicycle,2019-12-01,950,2019-12-01,1550,2019,12,6,9,1,6.9321785,50.933918,6.9564843,50.940414,"(50.9339, 6.9322)","(50.9404, 6.9565)",1849.99890732198,21602.0,0.3083046044976913
YmlrZTo6Zm9yZHBhc3M6OjE3OTg0Ng==,fordpass,bicycle,2019-12-01,955,2019-12-01,1015,2019,12,6,9,1,6.9603515,50.95539,6.9411836,50.93691,"(50.9554, 6.9604)","(50.9369, 6.9412)",2454.763734312001,1200.0,7.364291202936004
YmlrZTo6Zm9yZHBhc3M6OjE4MDM2MQ==,fordpass,bicycle,2019-12-01,955,2019-12-01,1035,2019,12,6,9,1,6.932335000000001,50.933384,6.966527,50.95605,"(50.9334, 6.9323)","(50.956, 6.9665)",3477.160137353409,2435.0,5.140770634280194
YmlrZTo6Zm9yZHBhc3M6OjE3OTY2Mw==,fordpass,bicycle,2019-12-01,1000,2019-12-01,1245,2019,12,6,10,1,6.944705,50.935455,6.9402149999999985,50.942856,"(50.9355, 6.9447)","(50.9429, 6.9402)",881.0414761965762,9917.0,0.3198295164170288
YmlrZTo6Zm9yZHBhc3M6OjE4MzQxNQ==,fordpass,bicycle,2019-12-01,1005,2019-12-01,1025,2019,12,6,10,1,6.9476976,50.964962,6.968949,50.965088,"(50.965, 6.9477)","(50.9651, 6.9689)",1488.3029389361895,1203.0,4.453774380856427
YmlrZTo6Zm9yZHBhc3M6OjE4MDMwMQ==,fordpass,bicycle,2019-12-01,1010,2019-12-01,1025,2019,12,6,10,1,6.947805000000002,50.96426,6.9688754,50.965046,"(50.9643, 6.9478)","(50.965, 6.9689)",1478.159462936709,901.0,5.906075545585075
YmlrZTo6Zm9yZHBhc3M6OjE4MDI5Ng==,fordpass,bicycle,2019-12-01,1025,2019-12-01,1510,2019,12,6,10,1,6.940579400000002,50.9426,6.9664536,50.949875,"(50.9426, 6.9406)","(50.9499, 6.9665)",1985.0161229132389,17097.0,0.41797145946585135
YmlrZTo6Zm9yZHBhc3M6OjE3OTE0OA==,fordpass,bicycle,2019-12-01,1035,2019-12-02,610,2019,12,6,10,1,6.943657000000001,50.94818,6.9253697,50.92756,"(50.9482, 6.9437)","(50.9276, 6.9254)",2626.6207826756413,70485.0,0.13415385993661502
YmlrZTo6Zm9yZHBhc3M6OjE3OTkzMQ==,fordpass,bicycle,2019-12-01,1035,2019-12-01,1100,2019,12,6,10,1,6.9567622999999985,50.936947,6.9589862999999985,50.967987,"(50.9369, 6.9568)","(50.968, 6.959)",3455.0093979765666,1469.0,8.467007374210782
YmlrZTo6Zm9yZHBhc3M6OjE3OTg0Ng==,fordpass,bicycle,2019-12-01,1040,2019-12-01,1055,2019,12,6,10,1,6.9411836,50.93691,6.9478292,50.93926,"(50.9369, 6.9412)","(50.9393, 6.9478)",533.9689879356076,901.0,2.1335053901977665
YmlrZTo6Zm9yZHBhc3M6OjE2NzI4NA==,fordpass,bicycle,2019-12-01,1040,2019-12-01,1100,2019,12,6,10,1,6.954594,50.91846,6.957735,50.93617,"(50.9185, 6.9546)","(50.9362, 6.9577)",1981.5314909869,1201.0,5.939644768986545
YmlrZTo6Zm9yZHBhc3M6OjE3OTU3NA==,fordpass,bicycle,2019-12-01,1045,2019-12-01,1225,2019,12,6,10,1,6.9353557,50.936554,6.934667,50.9374,"(50.9366, 6.9354)","(50.9374, 6.9347)",105.72735712884605,6020.0,0.06322566207040628
YmlrZTo6Zm9yZHBhc3M6OjE2NjkyOA==,fordpass,bicycle,2019-12-01,1045,2019-12-01,1350,2019,12,6,10,1,6.9616574999999985,50.9428,6.9706545,50.939648,"(50.9428, 6.9617)","(50.9396, 6.9707)",721.2656509664955,11101.0,0.23390292257268572
YmlrZTo6Zm9yZHBhc3M6OjE2Njc0NA==,fordpass,bicycle,2019-12-01,1055,2019-12-01,1110,2019,12,6,10,1,6.950796,50.936523,6.9600050000000016,50.937454,"(50.9365, 6.9508)","(50.9375, 6.96)",653.5471718379757,914.0,2.5741464098651123
YmlrZTo6Zm9yZHBhc3M6OjE4MDA0Nw==,fordpass,bicycle,2019-12-01,1100,2019-12-01,1140,2019,12,6,11,1,6.914584,50.95974,6.901927499999998,50.95719,"(50.9597, 6.9146)","(50.9572, 6.9019)",930.7049787385643,2397.0,1.3978047240128626
YmlrZTo6Zm9yZHBhc3M6OjE4MDI0Mw==,fordpass,bicycle,2019-12-01,1100,2019-12-01,1440,2019,12,6,11,1,6.9600954,50.940445,6.959942999999999,50.93926,"(50.9404, 6.9601)","(50.9393, 6.9599)",132.1981506887499,13213.0,0.03601856826455004
YmlrZTo6Zm9yZHBhc3M6OjE2NzIwNg==,fordpass,bicycle,2019-12-01,1105,2019-12-02,750,2019,12,6,11,1,6.9133725,50.92913,6.9263949999999985,50.947235,"(50.9291, 6.9134)","(50.9472, 6.9264)",2210.3316032298458,74682.0,0.10654767911447799
YmlrZTo6Zm9yZHBhc3M6OjE3OTIyOQ==,fordpass,bicycle,2019-12-01,1105,2019-12-01,1115,2019,12,6,11,1,6.9286804,50.921925,6.928909,50.92554000000001,"(50.9219, 6.9287)","(50.9255, 6.9289)",402.28943994620636,582.0,2.48838828832705
YmlrZTo6Zm9yZHBhc3M6OjE4MDA5Mw==,fordpass,bicycle,2019-12-01,1105,2019-12-01,1615,2019,12,6,11,1,6.9532433000000005,50.947754,6.9462660000000005,50.93608,"(50.9478, 6.9532)","(50.9361, 6.9463)",1387.0937299128848,18368.0,0.27186070490452885
YmlrZTo6Zm9yZHBhc3M6OjE4MDI5Mg==,fordpass,bicycle,2019-12-01,1110,2019-12-01,1125,2019,12,6,11,1,6.9058356,50.953804,6.9160905,50.950848,"(50.9538, 6.9058)","(50.9508, 6.9161)",789.9760761628474,884.0,3.2170971427446275
YmlrZTo6Zm9yZHBhc3M6OjE3ODg1Mw==,fordpass,bicycle,2019-12-01,1110,2019-12-01,1615,2019,12,6,11,1,6.953057,50.950153,6.9740734,50.945324,"(50.9502, 6.9531)","(50.9453, 6.9741)",1567.187127865523,18284.0,0.3085688941323498
YmlrZTo6Zm9yZHBhc3M6OjE2Njg2OA==,fordpass,bicycle,2019-12-01,1115,2019-12-01,1135,2019,12,6,11,1,6.90842,50.93586,6.9151287,50.932194,"(50.9359, 6.9084)","(50.9322, 6.9151)",622.2443456892506,1201.0,1.8651787214665299
YmlrZTo6Zm9yZHBhc3M6OjE3OTc2Mg==,fordpass,bicycle,2019-12-01,1125,2019-12-01,1140,2019,12,6,11,1,6.9405345999999986,50.938366,6.933712,50.92849,"(50.9384, 6.9405)","(50.9285, 6.9337)",1197.7279520566535,899.0,4.79624096485423
YmlrZTo6Zm9yZHBhc3M6OjE3OTE4NA==,fordpass,bicycle,2019-12-01,1125,2019-12-01,1145,2019,12,6,11,1,6.9116716,50.938354,6.9132539999999985,50.95641,"(50.9384, 6.9117)","(50.9564, 6.9133)",2010.7965530156646,1202.0,6.022352405038596
YmlrZTo6a3ZiOjpZbWxyWlRvNmEzWmlPam95TlRVd05qRXlNZz09,kvb,bicycle,2019-12-01,1130,2019-12-01,1135,2019,12,6,11,1,6.9222943,50.93043432,6.924932000000001,50.93311110000001,"(50.9304, 6.9223)","(50.9331, 6.9249)",350.3742495638642,301.0,4.190522586145884
YmlrZTo6Zm9yZHBhc3M6OjE3OTcyMg==,fordpass,bicycle,2019-12-01,1130,2019-12-01,1210,2019,12,6,11,1,6.977691,50.96937,6.943217999999999,50.940796,"(50.9694, 6.9777)","(50.9408, 6.9432)",3990.7089472315038,2404.0,5.9761032487659795
YmlrZTo6Zm9yZHBhc3M6OjE4MzU0Ng==,fordpass,bicycle,2019-12-01,1135,2019-12-01,1150,2019,12,6,11,1,6.89497,50.940563,6.9192505,50.946316,"(50.9406, 6.895)","(50.9463, 6.9193)",1817.45736651324,898.0,7.286020622992945
YmlrZTo6Zm9yZHBhc3M6OjE4NjY2Nw==,fordpass,bicycle,2019-12-01,1135,2019-12-01,1155,2019,12,6,11,1,6.925153,50.920853,6.9290743,50.91729,"(50.9209, 6.9252)","(50.9173, 6.9291)",482.20768972312766,1200.0,1.4466230691693829
YmlrZTo6Zm9yZHBhc3M6OjE2NjkyNQ==,fordpass,bicycle,2019-12-01,1135,2019-12-01,1200,2019,12,6,11,1,7.0090413,50.957386,7.013286999999999,50.96655300000001,"(50.9574, 7.009)","(50.9666, 7.0133)",1061.8092295994334,1502.0,2.544948885857497
YmlrZTo6Zm9yZHBhc3M6OjE3OTI0MQ==,fordpass,bicycle,2019-12-01,1135,2019-12-01,1200,2019,12,6,11,1,6.961973,50.919163,6.9477034,50.94017,"(50.9192, 6.962)","(50.9402, 6.9477)",2540.951620606326,1502.0,6.09016367122688
YmlrZTo6Zm9yZHBhc3M6OjE3OTYyMA==,fordpass,bicycle,2019-12-01,1140,2019-12-01,1150,2019,12,6,11,1,6.926862,50.917496,6.935089,50.916492,"(50.9175, 6.9269)","(50.9165, 6.9351)",587.4387118664765,599.0,3.5305164653077052
YmlrZTo6Zm9yZHBhc3M6OjE4MDM2Ng==,fordpass,bicycle,2019-12-01,1140,2019-12-01,1200,2019,12,6,11,1,6.9410925,50.914185,6.9399357,50.940006,"(50.9142, 6.9411)","(50.94, 6.9399)",2872.312675535758,1203.0,8.595449403099526
YmlrZTo6Zm9yZHBhc3M6OjE4MDMwMw==,fordpass,bicycle,2019-12-01,1140,2019-12-01,1210,2019,12,6,11,1,6.901369,50.933693,6.9208336,50.914577,"(50.9337, 6.9014)","(50.9146, 6.9208)",2525.7731549678133,1804.0,5.040345542064372
YmlrZTo6Zm9yZHBhc3M6OjE3OTc4NQ==,fordpass,bicycle,2019-12-01,1145,2019-12-01,1205,2019,12,6,11,1,6.960783,50.940136,6.9451537,50.92793,"(50.9401, 6.9608)","(50.9279, 6.9452)",1744.0454452044378,1214.0,5.171798684296521
YmlrZTo6Zm9yZHBhc3M6OjE3ODg3NA==,fordpass,bicycle,2019-12-01,1155,2019-12-01,1220,2019,12,6,11,1,6.955392,50.949757,6.9146795,50.95257,"(50.9498, 6.9554)","(50.9526, 6.9147)",2869.0514357631023,1499.0,6.890316990491773
YmlrZTo6Zm9yZHBhc3M6OjE4MDM2NA==,fordpass,bicycle,2019-12-01,1155,2019-12-01,1615,2019,12,6,11,1,6.953395,50.967133,6.9461020000000016,50.93606,"(50.9671, 6.9534)","(50.9361, 6.9461)",3492.729373716757,15385.0,0.8172782414936838
YmlrZTo6a3ZiOjpZbWxyWlRvNmEzWmlPam95TlRVeE5ERXlPUT09,kvb,bicycle,2019-12-01,1205,2019-12-01,1210,2019,12,6,12,1,6.924717599999999,50.9163501,6.9231524,50.9197465,"(50.9164, 6.9247)","(50.9197, 6.9232)",393.2787911553097,287.0,4.933113756651968
