id,provider,vehicleType,date_start,time_start,date_end,time_end,year,month,weekday,hour,weekend,longitude_start,latitude_start,longitude_end,latitude_end,coordinates_start,coordinates_end,distance,duration,speed
YmlrZTo6Zm9yZHBhc3M6OjE3OTU5OQ==,fordpass,bicycle,2020-01-01,240,2020-01-01,1740,2020,1,2,2,0,6.9601955,50.94357,6.9192257,50.947296,"(50.9436, 6.9602)","(50.9473, 6.9192)",2900.0752282798308,53999.0,0.19334192895808056
YmlrZTo6Zm9yZHBhc3M6OjE2Njk4Nw==,fordpass,bicycle,2020-01-01,240,2020-01-01,2045,2020,1,2,2,0,6.9386845,50.93473,6.93365,50.928764,"(50.9347, 6.9387)","(50.9288, 6.9336)",751.3769045166524,65100.0,0.041550796563132854
YmlrZTo6Zm9yZHBhc3M6OjE2NzEyNg==,fordpass,bicycle,2020-01-01,255,2020-01-01,320,2020,1,2,2,0,6.915505400000002,50.922417,6.915045,50.944195,"(50.9224, 6.9155)","(50.9442, 6.915)",2421.8213786941283,1501.0,5.808498976215097
YmlrZTo6Zm9yZHBhc3M6OjE4MDAwMg==,fordpass,bicycle,2020-01-01,255,2020-01-01,320,2020,1,2,2,0,6.893524,50.940186,6.906316,50.92593400000001,"(50.9402, 6.8935)","(50.9259, 6.9063)",1820.7267939121698,1501.0,4.366833083333653
YmlrZTo6Zm9yZHBhc3M6OjE3OTczMw==,fordpass,bicycle,2020-01-01,255,2020-01-01,355,2020,1,2,2,0,6.934498,50.936348,6.9327354,50.926933,"(50.9363, 6.9345)","(50.9269, 6.9327)",1054.1637579009423,3601.0,1.0538710159520668
YmlrZTo6Zm9yZHBhc3M6OjE4MzUwNg==,fordpass,bicycle,2020-01-01,255,2020-01-01,1740,2020,1,2,2,0,6.924044,50.911983,6.9116774,50.93854,"(50.912, 6.924)","(50.9385, 6.9117)",3077.588899517065,53100.0,0.20865009488251288
YmlrZTo6Zm9yZHBhc3M6OjE3OTI2NQ==,fordpass,bicycle,2020-01-01,315,2020-01-01,1220,2020,1,2,3,0,6.9139943,50.921383,6.890875,50.942467,"(50.9214, 6.914)","(50.9425, 6.8909)",2849.81251508393,32701.0,0.31373123312137696
YmlrZTo6Zm9yZHBhc3M6OjE3OTI3NA==,fordpass,bicycle,2020-01-01,350,2020-01-01,410,2020,1,2,3,0,6.925278,50.944256,6.9340085999999985,50.949947,"(50.9443, 6.9253)","(50.9499, 6.934)",880.0874780890157,1201.0,2.6380640475607464
YmlrZTo6Zm9yZHBhc3M6OjE4MzY0OA==,fordpass,bicycle,2020-01-01,355,2020-01-01,435,2020,1,2,3,0,6.931651,50.914307,6.9269886,50.929825,"(50.9143, 6.9317)","(50.9298, 6.927)",1756.2010708129662,2399.0,2.6353996894233758
YmlrZTo6Zm9yZHBhc3M6OjE2NjE3Nw==,fordpass,bicycle,2020-01-01,400,2020-01-01,425,2020,1,2,4,0,6.9287043000000015,50.951344,6.9436255000000005,50.957302,"(50.9513, 6.9287)","(50.9573, 6.9436)",1237.4546379048647,1500.0,2.9698911309716753
YmlrZTo6Zm9yZHBhc3M6OjE4MzY1OQ==,fordpass,bicycle,2020-01-01,430,2020-01-01,505,2020,1,2,4,0,6.9340677,50.94101,6.939654400000001,50.927963,"(50.941, 6.9341)","(50.928, 6.9397)",1502.657191618408,2099.0,2.577211000393649
YmlrZTo6Zm9yZHBhc3M6OjE4MDM4MA==,fordpass,bicycle,2020-01-01,505,2020-01-01,520,2020,1,2,5,0,6.923852,50.94938300000001,6.907328999999999,50.95115300000001,"(50.9494, 6.9239)","(50.9512, 6.9073)",1174.0882098875281,901.0,4.691140461259824
YmlrZTo6Zm9yZHBhc3M6OjE4MDQ3Mw==,fordpass,bicycle,2020-01-01,505,2020-01-01,525,2020,1,2,5,0,6.9612737000000005,50.92166,6.9695387,50.91214,"(50.9217, 6.9613)","(50.9121, 6.9695)",1206.7673972702091,1200.0,3.620302191810628
YmlrZTo6Zm9yZHBhc3M6OjE3OTgxMg==,fordpass,bicycle,2020-01-01,530,2020-01-01,1510,2020,1,2,5,0,6.9183283,50.94765,6.9375304999999985,50.94385,"(50.9477, 6.9183)","(50.9438, 6.9375)",1410.0866356245292,34816.0,0.14580399495198487
YmlrZTo6Zm9yZHBhc3M6OjE3OTE5Mg==,fordpass,bicycle,2020-01-01,535,2020-01-01,555,2020,1,2,5,0,6.957018,50.927578,6.927167,50.922066,"(50.9276, 6.957)","(50.9221, 6.9272)",2180.200650212178,1199.0,6.54605699813498
YmlrZTo6Zm9yZHBhc3M6OjE3OTIwOQ==,fordpass,bicycle,2020-01-01,705,2020-01-01,725,2020,1,2,7,0,6.958417999999999,50.94189,6.957235300000002,50.92879,"(50.9419, 6.9584)","(50.9288, 6.9572)",1459.0113331619464,1182.0,4.443689339579532
YmlrZTo6Zm9yZHBhc3M6OjE2NTkwNA==,fordpass,bicycle,2020-01-01,740,2020-01-01,810,2020,1,2,7,0,6.8913335999999985,50.95387,6.940218400000001,50.954876,"(50.9539, 6.8913)","(50.9549, 6.9402)",3426.0174256207597,1801.0,6.8482302788643725
YmlrZTo6Zm9yZHBhc3M6OjE4MDQ2Mg==,fordpass,bicycle,2020-01-01,740,2020-01-01,2020,2020,1,2,7,0,6.8913474,50.953907,6.911104700000001,50.95234,"(50.9539, 6.8913)","(50.9523, 6.9111)",1394.8850966612365,45602.0,0.11011767790843496
YmlrZTo6Zm9yZHBhc3M6OjE3ODg2Nw==,fordpass,bicycle,2020-01-01,820,2020-01-01,1400,2020,1,2,8,0,6.939201,50.934795,6.9413233,50.918972,"(50.9348, 6.9392)","(50.919, 6.9413)",1765.7162461670919,20414.0,0.311383290202877
YmlrZTo6Zm9yZHBhc3M6OjE3OTAzNw==,fordpass,bicycle,2020-01-01,930,2020-01-01,1010,2020,1,2,9,0,6.920033,50.914696,6.983027000000001,50.950657,"(50.9147, 6.92)","(50.9507, 6.983)",5956.315764969413,2384.0,8.994436557839718
YmlrZTo6Zm9yZHBhc3M6OjE2NjkzOQ==,fordpass,bicycle,2020-01-01,945,2020-01-01,1005,2020,1,2,9,0,6.940656,50.923794,6.9561253,50.950294,"(50.9238, 6.9407)","(50.9503, 6.9561)",3139.7212465037983,1201.0,9.4113209720347
YmlrZTo6Zm9yZHBhc3M6OjE3OTg1Ng==,fordpass,bicycle,2020-01-01,1000,2020-01-01,1010,2020,1,2,10,0,6.9385257,50.913166,6.934540299999999,50.91509,"(50.9132, 6.9385)","(50.9151, 6.9345)",351.90390642162623,601.0,2.1079102547718045
YmlrZTo6Zm9yZHBhc3M6OjE2NjEzNQ==,fordpass,bicycle,2020-01-01,1000,2020-01-01,1035,2020,1,2,10,0,6.9107146,50.922993,6.974526400000001,50.936775,"(50.923, 6.9107)","(50.9368, 6.9745)",4727.411666335206,2099.0,8.107995235258095
YmlrZTo6Zm9yZHBhc3M6OjE4MDIwOA==,fordpass,bicycle,2020-01-01,1100,2020-01-01,1120,2020,1,2,11,0,6.927577499999999,50.917416,6.94664,50.922604,"(50.9174, 6.9276)","(50.9226, 6.9466)",1455.4489000059555,1199.0,4.369988356982018
YmlrZTo6Zm9yZHBhc3M6OjE3OTMzOA==,fordpass,bicycle,2020-01-01,1110,2020-01-02,705,2020,1,2,11,0,6.9368944,50.953426,6.919339,50.92596,"(50.9534, 6.9369)","(50.926, 6.9193)",3292.4939889639763,71732.0,0.16523975854946626
YmlrZTo6Zm9yZHBhc3M6OjE3OTM2OA==,fordpass,bicycle,2020-01-01,1110,2020-01-01,1145,2020,1,2,11,0,6.928658500000001,50.920277,6.937176700000001,50.910347,"(50.9203, 6.9287)","(50.9103, 6.9372)",1255.3067447606036,2099.0,2.1529796479934125
YmlrZTo6Zm9yZHBhc3M6OjE4MzMzOA==,fordpass,bicycle,2020-01-01,1120,2020-01-01,1405,2020,1,2,11,0,6.9616003,50.921486,6.9473020000000005,50.923534,"(50.9215, 6.9616)","(50.9235, 6.9473)",1027.7737357467695,9905.0,0.37354724368383346
YmlrZTo6Zm9yZHBhc3M6OjE4MzY0NA==,fordpass,bicycle,2020-01-01,1120,2020-01-01,2150,2020,1,2,11,0,6.95832,50.92527000000001,6.9593843999999985,50.92855,"(50.9253, 6.9583)","(50.9286, 6.9594)",372.271284921922,37800.0,0.0354544080878021
YmlrZTo6Zm9yZHBhc3M6OjE4MzYyNg==,fordpass,bicycle,2020-01-01,1135,2020-01-01,1155,2020,1,2,11,0,6.9250784,50.918457,6.928392999999999,50.944965,"(50.9185, 6.9251)","(50.945, 6.9284)",2956.6979739215058,1201.0,8.862708331488278
YmlrZTo6Zm9yZHBhc3M6OjE4MDAyOQ==,fordpass,bicycle,2020-01-01,1140,2020-01-01,1500,2020,1,2,11,0,6.960145,50.943592,6.9409966,50.91914000000001,"(50.9436, 6.9601)","(50.9191, 6.941)",3032.067919501648,12019.0,0.9081824203516043
YmlrZTo6Zm9yZHBhc3M6OjE4MDIwOA==,fordpass,bicycle,2020-01-01,1200,2020-01-01,1210,2020,1,2,12,0,6.94664,50.922604,6.9536977,50.91922,"(50.9226, 6.9466)","(50.9192, 6.9537)",621.5609673035244,599.0,3.7355917901380438
YmlrZTo6Zm9yZHBhc3M6OjE2NjMxNg==,fordpass,bicycle,2020-01-01,1205,2020-01-02,725,2020,1,2,12,0,6.95995,50.943703,6.9686580000000005,50.95232,"(50.9437, 6.96)","(50.9523, 6.9687)",1135.8877610086654,69581.0,0.05876885844743817
YmlrZTo6Zm9yZHBhc3M6OjE2NzA4Mw==,fordpass,bicycle,2020-01-01,1205,2020-01-01,1220,2020,1,2,12,0,6.9572515,50.95202000000001,6.9720364,50.955093,"(50.952, 6.9573)","(50.9551, 6.972)",1090.5582553514566,883.0,4.446217122610695
YmlrZTo6Zm9yZHBhc3M6OjE3OTAwNg==,fordpass,bicycle,2020-01-01,1205,2020-01-01,1220,2020,1,2,12,0,6.957239,50.95207,6.972086,50.95512,"(50.9521, 6.9572)","(50.9551, 6.9721)",1093.89357457121,883.0,4.4598152530649555
YmlrZTo6Zm9yZHBhc3M6OjE4MDAwMg==,fordpass,bicycle,2020-01-01,1215,2020-01-01,1655,2020,1,2,12,0,6.906316,50.92593400000001,6.9473720000000005,50.924213,"(50.9259, 6.9063)","(50.9242, 6.9474)",2883.9824665863484,16802.0,0.617922680616049
YmlrZTo6Zm9yZHBhc3M6OjE3ODk2NA==,fordpass,bicycle,2020-01-01,1220,2020-01-01,1230,2020,1,2,12,0,6.9574795,50.94183,6.962156299999998,50.939377,"(50.9418, 6.9575)","(50.9394, 6.9622)",426.35523109353545,598.0,2.566687009927638
YmlrZTo6Zm9yZHBhc3M6OjE2NzE4MQ==,fordpass,bicycle,2020-01-01,1225,2020-01-01,1235,2020,1,2,12,0,6.931344,50.956154,6.933986999999999,50.95015,"(50.9562, 6.9313)","(50.9502, 6.934)",692.8100474619922,599.0,4.163799951357549
YmlrZTo6Zm9yZHBhc3M6OjE3OTE2MQ==,fordpass,bicycle,2020-01-01,1230,2020-01-01,1315,2020,1,2,12,0,6.9433155,50.96724,6.9446163,50.9686,"(50.9672, 6.9433)","(50.9686, 6.9446)",176.54002228714722,2700.0,0.23538669638286297
YmlrZTo6Zm9yZHBhc3M6OjE3OTAzNQ==,fordpass,bicycle,2020-01-01,1235,2020-01-01,1305,2020,1,2,12,0,6.993083,50.94935,6.9350686,50.9168,"(50.9494, 6.9931)","(50.9168, 6.9351)",5443.226622941431,1783.0,10.990250051928857
YmlrZTo6Zm9yZHBhc3M6OjE3OTAwNg==,fordpass,bicycle,2020-01-01,1240,2020-01-01,1315,2020,1,2,12,0,6.972086,50.95512,6.9610796000000015,50.937477,"(50.9551, 6.9721)","(50.9375, 6.9611)",2107.912824202645,2099.0,3.615286406445699
YmlrZTo6Zm9yZHBhc3M6OjE2NzA4Mw==,fordpass,bicycle,2020-01-01,1245,2020-01-02,1115,2020,1,2,12,0,6.9720364,50.955093,6.9612235999999985,50.937492,"(50.9551, 6.972)","(50.9375, 6.9612)",2098.6331910486583,81002.0,0.09327028329887126
YmlrZTo6Zm9yZHBhc3M6OjE2NzIyNQ==,fordpass,bicycle,2020-01-01,1245,2020-01-01,1425,2020,1,2,12,0,6.9036083,50.927536,6.962817,50.941936,"(50.9275, 6.9036)","(50.9419, 6.9628)",4447.340264009759,6002.0,2.667514986743608
YmlrZTo6Zm9yZHBhc3M6OjE3OTgyNg==,fordpass,bicycle,2020-01-01,1245,2020-01-01,1425,2020,1,2,12,0,6.903734700000001,50.92728,6.9627705,50.942047,"(50.9273, 6.9037)","(50.942, 6.9628)",4450.9376024817975,6002.0,2.669672670598879
YmlrZTo6Zm9yZHBhc3M6OjE4MzY0OA==,fordpass,bicycle,2020-01-01,1250,2020-01-01,1310,2020,1,2,12,0,6.9269886,50.929825,6.9317656,50.91453,"(50.9298, 6.927)","(50.9145, 6.9318)",1733.3774877382998,1216.0,5.131709667646282
YmlrZTo6Zm9yZHBhc3M6OjE4MDA5Mw==,fordpass,bicycle,2020-01-01,1250,2020-01-01,1620,2020,1,2,12,0,6.924689,50.91325,6.9240575,50.911976,"(50.9132, 6.9247)","(50.912, 6.9241)",148.41983730914606,12600.0,0.04240566780261316
YmlrZTo6Zm9yZHBhc3M6OjE4NzE2MA==,fordpass,bicycle,2020-01-01,1255,2020-01-01,1315,2020,1,2,12,0,6.9510627000000005,50.933212,6.949264500000001,50.93642,"(50.9332, 6.9511)","(50.9364, 6.9493)",378.3163393046963,1200.0,1.134949017914089
YmlrZTo6Zm9yZHBhc3M6OjE4MzMwMA==,fordpass,bicycle,2020-01-01,1255,2020-01-01,1950,2020,1,2,12,0,6.948178,50.964043,6.9544396,50.960667,"(50.964, 6.9482)","(50.9607, 6.9544)",577.2570431953568,24901.0,0.08345549799218041
YmlrZTo6Zm9yZHBhc3M6OjE3OTUyMw==,fordpass,bicycle,2020-01-01,1320,2020-01-02,800,2020,1,2,13,0,6.934539,50.936836,6.928711999999999,50.92587,"(50.9368, 6.9345)","(50.9259, 6.9287)",1285.9277766888174,67186.0,0.0689033429000051
YmlrZTo6Zm9yZHBhc3M6OjE2NzEyNg==,fordpass,bicycle,2020-01-01,1325,2020-01-01,1335,2020,1,2,13,0,6.915045,50.944195,6.9209924,50.941853,"(50.9442, 6.915)","(50.9419, 6.921)",491.37757666736536,602.0,2.938470558143713
YmlrZTo6Zm9yZHBhc3M6OjE4MzM4MQ==,fordpass,bicycle,2020-01-01,1340,2020-01-01,1400,2020,1,2,13,0,6.957883,50.942024,6.9592295,50.953606,"(50.942, 6.9579)","(50.9536, 6.9592)",1291.3114506018476,1214.0,3.829259655820965
YmlrZTo6Zm9yZHBhc3M6OjE3OTE1MA==,fordpass,bicycle,2020-01-01,1345,2020-01-01,1400,2020,1,2,13,0,6.9572754,50.942753,6.959587599999999,50.954247,"(50.9428, 6.9573)","(50.9542, 6.9596)",1288.2999604780036,899.0,5.1589319885659775
YmlrZTo6Zm9yZHBhc3M6OjE4MDIwOA==,fordpass,bicycle,2020-01-01,1345,2020-01-01,1405,2020,1,2,13,0,6.9536977,50.91922,6.926123,50.91644,"(50.9192, 6.9537)","(50.9164, 6.9261)",1957.5801694899133,1188.0,5.932061119666404
YmlrZTo6Zm9yZHBhc3M6OjE2NjM5Mw==,fordpass,bicycle,2020-01-01,1350,2020-01-01,1400,2020,1,2,13,0,6.970847,50.934105,6.973561,50.941532,"(50.9341, 6.9708)","(50.9415, 6.9736)",847.4592115863996,615.0,4.960736848310632
YmlrZTo6Zm9yZHBhc3M6OjE3OTYyMA==,fordpass,bicycle,2020-01-01,1350,2020-01-01,1430,2020,1,2,13,0,6.960307000000001,50.955254,6.9149203,50.945683,"(50.9553, 6.9603)","(50.9457, 6.9149)",3352.819092763019,2400.0,5.029228639144529
YmlrZTo6Zm9yZHBhc3M6OjE3ODkyMA==,fordpass,bicycle,2020-01-01,1355,2020-01-02,1105,2020,1,2,13,0,6.9577913,50.936382,6.92852,50.92617,"(50.9364, 6.9578)","(50.9262, 6.9285)",2344.673282515173,76216.0,0.11074871178039548
YmlrZTo6Zm9yZHBhc3M6OjE2NjkwMQ==,fordpass,bicycle,2020-01-01,1400,2020-01-02,1215,2020,1,2,14,0,6.9463015,50.931473,6.9477863,50.9383,"(50.9315, 6.9463)","(50.9383, 6.9478)",766.2261802981774,80087.0,0.034442721653619675
YmlrZTo6Zm9yZHBhc3M6OjE2NjIxMg==,fordpass,bicycle,2020-01-01,1415,2020-01-01,1435,2020,1,2,14,0,6.9129744,50.927788,6.932228599999998,50.927383,"(50.9278, 6.913)","(50.9274, 6.9322)",1350.2105690731164,1200.0,4.050631707219349
YmlrZTo6Zm9yZHBhc3M6OjE3ODkwOA==,fordpass,bicycle,2020-01-01,1415,2020-01-01,1445,2020,1,2,14,0,6.933066,50.932648,6.9738755,50.936813,"(50.9326, 6.9331)","(50.9368, 6.9739)",2897.0135792350948,1798.0,5.800472127500746
YmlrZTo6Zm9yZHBhc3M6OjE4MzY2OA==,fordpass,bicycle,2020-01-01,1425,2020-01-01,1440,2020,1,2,14,0,6.962798599999998,50.922604,6.985714,50.92348,"(50.9226, 6.9628)","(50.9235, 6.9857)",1609.167717126134,898.0,6.451006438367575
YmlrZTo6Zm9yZHBhc3M6OjE3OTM2OA==,fordpass,bicycle,2020-01-01,1435,2020-01-01,1450,2020,1,2,14,0,6.937176700000001,50.910347,6.9268413,50.921143,"(50.9103, 6.9372)","(50.9211, 6.9268)",1402.173686262697,898.0,5.6211862700954445
YmlrZTo6Zm9yZHBhc3M6OjE2NjIxMg==,fordpass,bicycle,2020-01-01,1435,2020-01-01,1455,2020,1,2,14,0,6.932228599999998,50.927383,6.9228697,50.950977,"(50.9274, 6.9322)","(50.951, 6.9229)",2704.251808796893,1198.0,8.126299258488158
YmlrZTo6Zm9yZHBhc3M6OjE3OTkzOA==,fordpass,bicycle,2020-01-01,1440,2020-01-02,535,2020,1,2,14,0,6.9617404999999986,50.922646,6.958275,50.94207,"(50.9226, 6.9617)","(50.9421, 6.9583)",2173.4642626193627,53701.0,0.14570438810133343
YmlrZTo6Zm9yZHBhc3M6OjE4MDU0NA==,fordpass,bicycle,2020-01-01,1440,2020-01-01,1500,2020,1,2,14,0,6.9211836,50.952976,6.9289412,50.936413,"(50.953, 6.9212)","(50.9364, 6.9289)",1920.245605868916,1220.0,5.6662985091213915
YmlrZTo6Zm9yZHBhc3M6OjE3OTI0Mw==,fordpass,bicycle,2020-01-01,1515,2020-01-01,1525,2020,1,2,15,0,6.982392,50.944252,6.9881253,50.947395,"(50.9443, 6.9824)","(50.9474, 6.9881)",532.427277197438,603.0,3.1786703116264956
YmlrZTo6Zm9yZHBhc3M6OjE2NjQwOQ==,fordpass,bicycle,2020-01-01,1520,2020-01-01,1540,2020,1,2,15,0,6.932799,50.92709,6.9294004000000005,50.954556,"(50.9271, 6.9328)","(50.9546, 6.9294)",3063.353480339049,1200.0,9.190060441017147
YmlrZTo6Zm9yZHBhc3M6OjE4MDEwOQ==,fordpass,bicycle,2020-01-01,1520,2020-01-01,1540,2020,1,2,15,0,6.932786,50.92707,6.929675,50.95457,"(50.9271, 6.9328)","(50.9546, 6.9297)",3065.6240061841,1200.0,9.1968720185523
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ1Mg==,fordpass,bicycle,2020-01-01,1535,2020-01-01,1605,2020,1,2,15,0,6.9577255000000005,50.967247,6.921452499999999,50.947887,"(50.9672, 6.9577)","(50.9479, 6.9215)",3330.009970226265,1816.0,6.6013413506688075
YmlrZTo6Zm9yZHBhc3M6OjE3OTI3NA==,fordpass,bicycle,2020-01-01,1540,2020-01-01,1605,2020,1,2,15,0,6.9340085999999985,50.949947,6.9580199999999985,50.939697,"(50.9499, 6.934)","(50.9397, 6.958)",2031.993599944172,1513.0,4.8348823263708
YmlrZTo6Zm9yZHBhc3M6OjE3OTk4Ng==,fordpass,bicycle,2020-01-01,1615,2020-01-02,715,2020,1,2,16,0,6.9573803,50.942844,6.929566,50.927364,"(50.9428, 6.9574)","(50.9274, 6.9296)",2600.3521264943,53985.0,0.17340497648197611
YmlrZTo6Zm9yZHBhc3M6OjE2NzI2OA==,fordpass,bicycle,2020-01-01,1635,2020-01-01,1655,2020,1,2,16,0,6.9417973,50.92776,6.934867999999999,50.91644,"(50.9278, 6.9418)","(50.9164, 6.9349)",1349.1882090538552,1201.0,4.04419446510731
