id,provider,vehicleType,date_start,time_start,date_end,time_end,year,month,weekday,hour,weekend,longitude_start,latitude_start,longitude_end,latitude_end,coordinates_start,coordinates_end,distance,duration,speed
YmlrZTo6Zm9yZHBhc3M6OjE4MzU0Ng==,fordpass,bicycle,2020-02-01,45,2020-02-01,100,2020,2,5,0,1,6.9437747000000005,50.93765,6.9546027000000015,50.948227,"(50.9376, 6.9438)","(50.9482, 6.9546)",1399.5640013749046,903.0,5.57965714833849
YmlrZTo6Zm9yZHBhc3M6OjE4Njc1Mg==,fordpass,bicycle,2020-02-01,50,2020-02-01,120,2020,2,5,0,1,6.96047,50.917263,6.9107523,50.94966,"(50.9173, 6.9605)","(50.9497, 6.9108)",5011.600146998332,1802.0,10.012075765368477
YmlrZTo6Zm9yZHBhc3M6OjE4MDMwOQ==,fordpass,bicycle,2020-02-01,100,2020-02-01,1610,2020,2,5,1,1,6.959614,50.944633,6.9506283,50.920486,"(50.9446, 6.9596)","(50.9205, 6.9506)",2757.880786645669,54598.0,0.1818449546123376
YmlrZTo6Zm9yZHBhc3M6OjE3OTA4OA==,fordpass,bicycle,2020-02-01,115,2020-02-01,1230,2020,2,5,1,1,6.9352649999999985,50.94131,6.947489,50.937782,"(50.9413, 6.9353)","(50.9378, 6.9475)",942.0815689176643,40498.0,0.0837447194454934
YmlrZTo6Zm9yZHBhc3M6OjE4NjY1OQ==,fordpass,bicycle,2020-02-01,150,2020-02-01,1410,2020,2,5,1,1,6.9400520000000006,50.927757,6.9606285,50.917427,"(50.9278, 6.9401)","(50.9174, 6.9606)",1843.7962907940948,44400.0,0.14949699655087256
YmlrZTo6Zm9yZHBhc3M6OjE2NjEyMQ==,fordpass,bicycle,2020-02-01,155,2020-02-01,205,2020,2,5,1,1,6.940025,50.93661,6.9425697,50.940113,"(50.9366, 6.94)","(50.9401, 6.9426)",428.38844924672685,600.0,2.570330695480361
YmlrZTo6Zm9yZHBhc3M6OjE4MDE0MQ==,fordpass,bicycle,2020-02-01,155,2020-02-01,215,2020,2,5,1,1,6.9308147,50.94815,6.914686,50.95977,"(50.9482, 6.9308)","(50.9598, 6.9147)",1716.3486622894727,1201.0,5.144758687961784
YmlrZTo6Zm9yZHBhc3M6OjE4MDEzOA==,fordpass,bicycle,2020-02-01,155,2020-02-01,215,2020,2,5,1,1,6.930733999999998,50.948135,6.9146295,50.959736,"(50.9481, 6.9307)","(50.9597, 6.9146)",1713.6427911769379,1201.0,5.136647833669422
YmlrZTo6Zm9yZHBhc3M6OjE4MDEwNw==,fordpass,bicycle,2020-02-01,205,2020-02-01,230,2020,2,5,2,1,6.927153999999999,50.939873,6.9333253,50.931313,"(50.9399, 6.9272)","(50.9313, 6.9333)",1045.4632487601223,1503.0,2.5041035898446045
YmlrZTo6Zm9yZHBhc3M6OjE4MzM3OQ==,fordpass,bicycle,2020-02-01,205,2020-02-01,350,2020,2,5,2,1,6.9344325,50.933617,6.954619,50.931812,"(50.9336, 6.9344)","(50.9318, 6.9546)",1428.8120101431095,6301.0,0.816334428902586
YmlrZTo6Zm9yZHBhc3M6OjE2NjE2OA==,fordpass,bicycle,2020-02-01,210,2020-02-01,225,2020,2,5,2,1,6.941117299999998,50.940468,6.948295599999999,50.931637,"(50.9405, 6.9411)","(50.9316, 6.9483)",1103.3005769315644,899.0,4.418111320304374
YmlrZTo6Zm9yZHBhc3M6OjE3OTM3NA==,fordpass,bicycle,2020-02-01,210,2020-02-01,230,2020,2,5,2,1,6.962639299999998,50.947174,6.964795,50.922447,"(50.9472, 6.9626)","(50.9224, 6.9648)",2753.667385514936,1202.0,8.247256728663704
YmlrZTo6Zm9yZHBhc3M6OjE2Njg4Nw==,fordpass,bicycle,2020-02-01,215,2020-02-01,220,2020,2,5,2,1,6.976930599999998,50.942802,6.973342999999999,50.939198,"(50.9428, 6.9769)","(50.9392, 6.9733)",473.05917349634933,300.0,5.676710081956192
YmlrZTo6Zm9yZHBhc3M6OjE3OTg1Mg==,fordpass,bicycle,2020-02-01,215,2020-02-01,220,2020,2,5,2,1,6.962117,50.914593,6.9611100000000015,50.91352,"(50.9146, 6.9621)","(50.9135, 6.9611)",138.63424645844202,300.0,1.6636109575013043
YmlrZTo6Zm9yZHBhc3M6OjE4MDUwMw==,fordpass,bicycle,2020-02-01,215,2020-02-01,220,2020,2,5,2,1,6.940686,50.935574,6.944210000000001,50.94023,"(50.9356, 6.9407)","(50.9402, 6.9442)",573.5964425429138,300.0,6.8831573105149655
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ1OQ==,fordpass,bicycle,2020-02-01,215,2020-02-01,220,2020,2,5,2,1,6.944273,50.941326,6.943996,50.94221,"(50.9413, 6.9443)","(50.9422, 6.944)",100.194132736951,300.0,1.202329592843412
YmlrZTo6Zm9yZHBhc3M6OjE2NjA0NQ==,fordpass,bicycle,2020-02-01,220,2020-02-02,110,2020,2,5,2,1,6.9354515,50.942455,6.968217,50.9634,"(50.9425, 6.9355)","(50.9634, 6.9682)",3269.854218002255,82200.0,0.14320529421907688
YmlrZTo6Zm9yZHBhc3M6OjE4MDE1Ng==,fordpass,bicycle,2020-02-01,230,2020-02-01,245,2020,2,5,2,1,6.9332137000000005,50.94035,6.923139,50.949734,"(50.9404, 6.9332)","(50.9497, 6.9231)",1259.7623360291993,900.0,5.039049344116798
YmlrZTo6Zm9yZHBhc3M6OjE2NzM1NA==,fordpass,bicycle,2020-02-01,240,2020-02-01,255,2020,2,5,2,1,6.95463,50.94980200000001,6.956105,50.9568,"(50.9498, 6.9546)","(50.9568, 6.9561)",784.9725497712334,898.0,3.146883273024989
YmlrZTo6Zm9yZHBhc3M6OjE3OTMxOQ==,fordpass,bicycle,2020-02-01,240,2020-02-01,255,2020,2,5,2,1,6.96165,50.917774,6.960867,50.913074,"(50.9178, 6.9616)","(50.9131, 6.9609)",525.4917121558059,898.0,2.1066482892660368
YmlrZTo6Zm9yZHBhc3M6OjE3OTUzNg==,fordpass,bicycle,2020-02-01,245,2020-02-01,320,2020,2,5,2,1,6.929915400000001,50.951324,6.927148,50.92106,"(50.9513, 6.9299)","(50.9211, 6.9271)",3370.790678433449,2101.0,5.77574794971938
YmlrZTo6Zm9yZHBhc3M6OjE3OTAzNA==,fordpass,bicycle,2020-02-01,300,2020-02-01,315,2020,2,5,3,1,6.9287524000000005,50.950447,6.9143443,50.959618,"(50.9504, 6.9288)","(50.9596, 6.9143)",1434.7300997553305,903.0,5.719854218293676
YmlrZTo6Zm9yZHBhc3M6OjE4MDExMw==,fordpass,bicycle,2020-02-01,315,2020-02-01,345,2020,2,5,3,1,6.987278,50.94903,6.962697500000001,50.974445,"(50.949, 6.9873)","(50.9744, 6.9627)",3309.0714207797882,1797.0,6.6291914940496595
YmlrZTo6Zm9yZHBhc3M6OjE2NjQ1Mw==,fordpass,bicycle,2020-02-01,320,2020-02-01,855,2020,2,5,3,1,6.9393625,50.93655,6.9296465,50.91803400000001,"(50.9365, 6.9394)","(50.918, 6.9296)",2168.5785841064603,20096.0,0.3884794438088802
YmlrZTo6Zm9yZHBhc3M6OjE4Njk3OQ==,fordpass,bicycle,2020-02-01,325,2020-02-01,1305,2020,2,5,3,1,6.9390839999999985,50.93878,6.9275449999999985,50.945187,"(50.9388, 6.9391)","(50.9452, 6.9275)",1077.5844458321512,34801.0,0.11147104982603215
YmlrZTo6Zm9yZHBhc3M6OjE4MDE1Ng==,fordpass,bicycle,2020-02-01,330,2020-02-01,350,2020,2,5,3,1,6.923139,50.949734,6.948697,50.9442,"(50.9497, 6.9231)","(50.9442, 6.9487)",1893.313675215983,1198.0,5.6894233979779125
YmlrZTo6Zm9yZHBhc3M6OjE4Njc1Mg==,fordpass,bicycle,2020-02-01,330,2020-02-01,400,2020,2,5,3,1,6.9107523,50.94966,6.960697,50.91665,"(50.9497, 6.9108)","(50.9166, 6.9607)",5071.798505983793,1799.0,10.149235476120987
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ0Ng==,fordpass,bicycle,2020-02-01,355,2020-02-01,410,2020,2,5,3,1,6.9192247,50.954346,6.921982000000002,50.96218,"(50.9543, 6.9192)","(50.9622, 6.922)",892.2529105829911,899.0,3.572981621911867
YmlrZTo6Zm9yZHBhc3M6OjE3OTk2NQ==,fordpass,bicycle,2020-02-01,415,2020-02-01,440,2020,2,5,4,1,6.9241686,50.912384,6.922224000000001,50.950645,"(50.9124, 6.9242)","(50.9506, 6.9222)",4256.617054083902,1501.0,10.209074879881445
YmlrZTo6Zm9yZHBhc3M6OjE3OTg1Mg==,fordpass,bicycle,2020-02-01,430,2020-02-01,450,2020,2,5,4,1,6.9611100000000015,50.91352,6.965517,50.91309,"(50.9135, 6.9611)","(50.9131, 6.9655)",312.6438028675616,1199.0,0.9387136699943468
YmlrZTo6Zm9yZHBhc3M6OjE4MzM4MA==,fordpass,bicycle,2020-02-01,430,2020-02-01,500,2020,2,5,4,1,6.947798,50.95898,6.956238000000001,50.92544,"(50.959, 6.9478)","(50.9254, 6.9562)",3776.073497797571,1799.0,7.556344965020152
YmlrZTo6Zm9yZHBhc3M6OjE4MDQzOQ==,fordpass,bicycle,2020-02-01,545,2020-02-01,555,2020,2,5,5,1,6.849048599999999,50.938236,6.85594,50.938095,"(50.9382, 6.849)","(50.9381, 6.8559)",483.1386551488665,601.0,2.8940085832544415
YmlrZTo6Zm9yZHBhc3M6OjE3OTE0Mg==,fordpass,bicycle,2020-02-01,600,2020-02-01,615,2020,2,5,6,1,6.9318149999999985,50.952267,6.9279199999999985,50.945774,"(50.9523, 6.9318)","(50.9458, 6.9279)",771.8304418029134,903.0,3.0770648842641064
YmlrZTo6Zm9yZHBhc3M6OjE3OTIwMQ==,fordpass,bicycle,2020-02-01,610,2020-02-01,1805,2020,2,5,6,1,6.9326024,50.949055,6.9237975999999986,50.957386,"(50.9491, 6.9326)","(50.9574, 6.9238)",1112.8989469465328,42900.0,0.09339012142208666
YmlrZTo6Zm9yZHBhc3M6OjE2NjA1MA==,fordpass,bicycle,2020-02-01,625,2020-02-01,645,2020,2,5,6,1,6.9283266,50.9237,6.944453200000001,50.932697,"(50.9237, 6.9283)","(50.9327, 6.9445)",1509.4009642702906,1219.0,4.457623848542285
YmlrZTo6Zm9yZHBhc3M6OjE3ODg4Mg==,fordpass,bicycle,2020-02-01,650,2020-02-01,705,2020,2,5,6,1,6.934037700000001,50.92041,6.944698299999999,50.91496,"(50.9204, 6.934)","(50.915, 6.9447)",962.1557871288215,900.0,3.8486231485152866
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ2NA==,fordpass,bicycle,2020-02-01,655,2020-02-01,710,2020,2,5,6,1,6.926738,50.921177,6.936082400000001,50.91946400000001,"(50.9212, 6.9267)","(50.9195, 6.9361)",682.1515878377387,901.0,2.725577931427147
YmlrZTo6Zm9yZHBhc3M6OjE3ODkzMw==,fordpass,bicycle,2020-02-01,740,2020-02-01,750,2020,2,5,7,1,6.944317,50.929413,6.9350004,50.933113,"(50.9294, 6.9443)","(50.9331, 6.935)",771.7301671360808,600.0,4.630381002816485
YmlrZTo6Zm9yZHBhc3M6OjE3OTY4Nw==,fordpass,bicycle,2020-02-01,745,2020-02-01,1155,2020,2,5,7,1,6.9516644,50.960728,6.9335413,50.9507,"(50.9607, 6.9517)","(50.9507, 6.9335)",1689.6112013398733,14998.0,0.40556076308998157
YmlrZTo6Zm9yZHBhc3M6OjE4MzU5MA==,fordpass,bicycle,2020-02-01,750,2020-02-01,810,2020,2,5,7,1,6.891528,50.935036,6.9289045,50.92573,"(50.935, 6.8915)","(50.9257, 6.9289)",2816.41388779064,1199.0,8.456288570514015
YmlrZTo6Zm9yZHBhc3M6OjE3OTI2NQ==,fordpass,bicycle,2020-02-01,815,2020-02-01,840,2020,2,5,8,1,6.947903599999999,50.958633,6.908152,50.940754,"(50.9586, 6.9479)","(50.9408, 6.9082)",3421.559266533206,1499.0,8.217220386604097
YmlrZTo6Zm9yZHBhc3M6OjE3OTg2NA==,fordpass,bicycle,2020-02-01,825,2020-02-02,805,2020,2,5,8,1,6.9162345,50.935776,6.929115,50.926445,"(50.9358, 6.9162)","(50.9264, 6.9291)",1375.2693542459824,85200.0,0.05810997271461898
YmlrZTo6Zm9yZHBhc3M6OjE3OTQ3NA==,fordpass,bicycle,2020-02-01,825,2020-02-01,850,2020,2,5,8,1,6.9475690000000005,50.966675,6.935008,50.93554,"(50.9667, 6.9476)","(50.9355, 6.935)",3572.127503572407,1499.0,8.578825225390705
YmlrZTo6Zm9yZHBhc3M6OjE4MzM1MA==,fordpass,bicycle,2020-02-01,845,2020-02-01,905,2020,2,5,8,1,6.956975999999999,50.9512,6.924906,50.95423,"(50.9512, 6.957)","(50.9542, 6.9249)",2271.5843424913337,1201.0,6.809078795144714
YmlrZTo6Zm9yZHBhc3M6OjE2NjkzNQ==,fordpass,bicycle,2020-02-01,855,2020-02-01,905,2020,2,5,8,1,6.9325056,50.920338,6.936719,50.919895,"(50.9203, 6.9325)","(50.9199, 6.9367)",299.42948897841126,601.0,1.79358762116852
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ2NA==,fordpass,bicycle,2020-02-01,900,2020-02-01,920,2020,2,5,9,1,6.936082400000001,50.91946400000001,6.9267416,50.92093,"(50.9195, 6.9361)","(50.9209, 6.9267)",674.7546920171887,1199.0,2.025952369692977
YmlrZTo6Zm9yZHBhc3M6OjE3ODk1Ng==,fordpass,bicycle,2020-02-01,910,2020-02-01,920,2020,2,5,9,1,6.981432000000001,50.960262,6.98007,50.966755,"(50.9603, 6.9814)","(50.9668, 6.9801)",728.2631278982442,600.0,4.369578767389465
YmlrZTo6Zm9yZHBhc3M6OjE3OTE5MA==,fordpass,bicycle,2020-02-01,920,2020-02-01,935,2020,2,5,9,1,6.927009599999999,50.958996,6.917827000000001,50.94909000000001,"(50.959, 6.927)","(50.9491, 6.9178)",1275.5462013751935,902.0,5.0908717571515485
YmlrZTo6Zm9yZHBhc3M6OjE2NjkzNQ==,fordpass,bicycle,2020-02-01,935,2020-02-01,950,2020,2,5,9,1,6.936719,50.919895,6.93404,50.93371,"(50.9199, 6.9367)","(50.9337, 6.934)",1547.592742091021,899.0,6.197256809263266
YmlrZTo6Zm9yZHBhc3M6OjE3OTkxOQ==,fordpass,bicycle,2020-02-01,945,2020-02-01,1005,2020,2,5,9,1,6.931073,50.95626,6.943461,50.942062,"(50.9563, 6.9311)","(50.9421, 6.9435)",1801.5468631092608,1200.0,5.404640589327783
YmlrZTo6Zm9yZHBhc3M6OjE4MzM3OQ==,fordpass,bicycle,2020-02-01,950,2020-02-01,1005,2020,2,5,9,1,6.954619,50.931812,6.932678,50.93665,"(50.9318, 6.9546)","(50.9366, 6.9327)",1628.943473720436,899.0,6.523021696767041
YmlrZTo6Zm9yZHBhc3M6OjE4MzQ1Mw==,fordpass,bicycle,2020-02-01,950,2020-02-01,2330,2020,2,5,9,1,6.911217999999999,50.925087,6.9411745,50.914326,"(50.9251, 6.9112)","(50.9143, 6.9412)",2416.892021275953,49200.0,0.17684575765433805
YmlrZTo6Zm9yZHBhc3M6OjE2Njg4Mw==,fordpass,bicycle,2020-02-01,1010,2020-02-01,1030,2020,2,5,10,1,6.918143700000001,50.916046,6.9397697,50.93016400000001,"(50.916, 6.9181)","(50.9302, 6.9398)",2182.2456072359205,1182.0,6.646433321530723
YmlrZTo6Zm9yZHBhc3M6OjE3ODkyOQ==,fordpass,bicycle,2020-02-01,1035,2020-02-01,1050,2020,2,5,10,1,6.9600368,50.968082,6.976960000000001,50.967464,"(50.9681, 6.96)","(50.9675, 6.977)",1187.053473874429,900.0,4.748213895497717
YmlrZTo6Zm9yZHBhc3M6OjE4MzU4Mw==,fordpass,bicycle,2020-02-01,1100,2020-02-01,1110,2020,2,5,11,1,6.9445868000000015,50.93953,6.953272,50.939064,"(50.9395, 6.9446)","(50.9391, 6.9533)",610.7639683854636,602.0,3.652409113268553
YmlrZTo6Zm9yZHBhc3M6OjE4MzM4MA==,fordpass,bicycle,2020-02-01,1105,2020-02-01,1130,2020,2,5,11,1,6.956238000000001,50.92544,6.957803200000002,50.94017,"(50.9254, 6.9562)","(50.9402, 6.9578)",1641.5721831047672,1500.0,3.939773239451441
YmlrZTo6Zm9yZHBhc3M6OjE4MDUyOA==,fordpass,bicycle,2020-02-01,1110,2020-02-01,1120,2020,2,5,11,1,6.9169803,50.922024,6.911229,50.926647,"(50.922, 6.917)","(50.9266, 6.9112)",653.2651783029223,598.0,3.9327000700510375
YmlrZTo6Zm9yZHBhc3M6OjE3OTQ3NA==,fordpass,bicycle,2020-02-01,1110,2020-02-01,1130,2020,2,5,11,1,6.935008,50.93554,6.9494395,50.95856,"(50.9355, 6.935)","(50.9586, 6.9494)",2752.1447184665917,1199.0,8.263320255612786
YmlrZTo6Zm9yZHBhc3M6OjE3OTI2NQ==,fordpass,bicycle,2020-02-01,1120,2020-02-01,1150,2020,2,5,11,1,6.908152,50.940754,6.9479337,50.958706,"(50.9408, 6.9082)","(50.9587, 6.9479)",3427.994278111427,1802.0,6.848379245949577
YmlrZTo6Zm9yZHBhc3M6OjE3OTQ3NA==,fordpass,bicycle,2020-02-01,1135,2020-02-01,1150,2020,2,5,11,1,6.9494395,50.95856,6.947521000000001,50.966694,"(50.9586, 6.9494)","(50.9667, 6.9475)",914.3860317134532,902.0,3.6494342729140046
YmlrZTo6Zm9yZHBhc3M6OjE3ODkxNQ==,fordpass,bicycle,2020-02-01,1145,2020-02-01,1155,2020,2,5,11,1,6.9347059999999985,50.94291,6.942651700000001,50.941017,"(50.9429, 6.9347)","(50.941, 6.9427)",595.1786209568063,599.0,3.577033448154429
YmlrZTo6Zm9yZHBhc3M6OjE3OTM4Mw==,fordpass,bicycle,2020-02-01,1145,2020-02-01,1320,2020,2,5,11,1,6.9536405,50.963673,6.948942,50.94762,"(50.9637, 6.9536)","(50.9476, 6.9489)",1815.0993875652166,5700.0,1.1463785605675052
YmlrZTo6Zm9yZHBhc3M6OjE3OTE5MA==,fordpass,bicycle,2020-02-01,1150,2020-02-01,1210,2020,2,5,11,1,6.917827000000001,50.94909000000001,6.932646000000001,50.936684,"(50.9491, 6.9178)","(50.9367, 6.9326)",1726.5534334822646,1198.0,5.188307479579426
YmlrZTo6Zm9yZHBhc3M6OjE3OTY2Mg==,fordpass,bicycle,2020-02-01,1200,2020-02-01,1210,2020,2,5,12,1,6.9079485,50.944145,6.9191537,50.947433,"(50.9441, 6.9079)","(50.9474, 6.9192)",865.9883158659378,600.0,5.1959298951956265
YmlrZTo6Zm9yZHBhc3M6OjE3OTY1OA==,fordpass,bicycle,2020-02-01,1200,2020-02-01,1215,2020,2,5,12,1,6.929196000000001,50.925816,6.937795,50.929577,"(50.9258, 6.9292)","(50.9296, 6.9378)",733.5591886725567,902.0,2.927730686498009
YmlrZTo6Zm9yZHBhc3M6OjE4MDQ1Nw==,fordpass,bicycle,2020-02-01,1200,2020-02-01,1215,2020,2,5,12,1,6.957233,50.936256,6.9486985,50.936474,"(50.9363, 6.9572)","(50.9365, 6.9487)",598.5313432427895,902.0,2.3888168909911776
YmlrZTo6Zm9yZHBhc3M6OjE3OTUyNA==,fordpass,bicycle,2020-02-01,1200,2020-02-01,1405,2020,2,5,12,1,6.927803,50.952652,6.93692,50.95361,"(50.9527, 6.9278)","(50.9536, 6.9369)",647.4509604890335,7500.0,0.3107764610347361
YmlrZTo6Zm9yZHBhc3M6OjE4MzM3Nw==,fordpass,bicycle,2020-02-01,1205,2020-02-01,1230,2020,2,5,12,1,6.9191556,50.94679,6.9168759999999985,50.924797,"(50.9468, 6.9192)","(50.9248, 6.9169)",2450.724987645066,1502.0,5.873908092890971
YmlrZTo6Zm9yZHBhc3M6OjE2NjI4OQ==,fordpass,bicycle,2020-02-01,1210,2020-02-01,1235,2020,2,5,12,1,6.9017587,50.95726,6.9067564,50.955513,"(50.9573, 6.9018)","(50.9555, 6.9068)",400.3425324184472,1501.0,0.9601819564999401
YmlrZTo6Zm9yZHBhc3M6OjE3ODk1Ng==,fordpass,bicycle,2020-02-01,1220,2020-02-01,1235,2020,2,5,12,1,6.98007,50.966755,6.981705000000002,50.960278,"(50.9668, 6.9801)","(50.9603, 6.9817)",729.2558698259667,901.0,2.913785939371232
YmlrZTo6Zm9yZHBhc3M6OjE4MDIyNA==,fordpass,bicycle,2020-02-01,1220,2020-02-01,2350,2020,2,5,12,1,6.9751806,50.93301,6.973414,50.93321,"(50.933, 6.9752)","(50.9332, 6.9734)",125.78170302385305,41401.0,0.01093727520798703
YmlrZTo6Zm9yZHBhc3M6OjE4MDEwNw==,fordpass,bicycle,2020-02-01,1225,2020-02-01,1240,2020,2,5,12,1,6.9333253,50.931313,6.943701700000001,50.938858,"(50.9313, 6.9333)","(50.9389, 6.9437)",1110.2165881151132,899.0,4.4458061370571835
YmlrZTo6Zm9yZHBhc3M6OjE4MDE4MQ==,fordpass,bicycle,2020-02-01,1230,2020-02-01,1250,2020,2,5,12,1,6.9412727,50.943836,6.9581537,50.93774000000001,"(50.9438, 6.9413)","(50.9377, 6.9582)",1363.259463796602,1199.0,4.093189382541924
YmlrZTo6Zm9yZHBhc3M6OjE2Njk1NA==,fordpass,bicycle,2020-02-01,1230,2020-02-01,1620,2020,2,5,12,1,6.953933,50.963577,6.9220705,50.94601,"(50.9636, 6.9539)","(50.946, 6.9221)",2965.9182285688207,13799.0,0.7737738693273248
YmlrZTo6Zm9yZHBhc3M6OjE4MDM4MA==,fordpass,bicycle,2020-02-01,1235,2020-02-01,1245,2020,2,5,12,1,6.954725999999999,50.933426,6.954273,50.93196,"(50.9334, 6.9547)","(50.932, 6.9543)",166.07437268587356,599.0,0.99810975236919
YmlrZTo6Zm9yZHBhc3M6OjE3OTA4Ng==,fordpass,bicycle,2020-02-01,1235,2020-02-01,1300,2020,2,5,12,1,6.973883,50.94022,6.946214,50.938915,"(50.9402, 6.9739)","(50.9389, 6.9462)",1944.1465987610918,1499.0,4.669064546724437
YmlrZTo6Zm9yZHBhc3M6OjE4MzM4OA==,fordpass,bicycle,2020-02-01,1235,2020-02-01,1310,2020,2,5,12,1,6.920927000000002,50.933903,6.8856697,50.947323,"(50.9339, 6.9209)","(50.9473, 6.8857)",2886.0862625000645,2099.0,4.94993356121974
YmlrZTo6Zm9yZHBhc3M6OjE4MDAyNA==,fordpass,bicycle,2020-02-01,1235,2020-02-01,1445,2020,2,5,12,1,6.9467729999999985,50.91436,6.954198,50.917233,"(50.9144, 6.9468)","(50.9172, 6.9542)",610.7390807369231,7802.0,0.28180731743821114
YmlrZTo6Zm9yZHBhc3M6OjE3OTYyNg==,fordpass,bicycle,2020-02-01,1235,2020-02-01,1610,2020,2,5,12,1,6.950609700000001,50.92008,6.95125,50.92668,"(50.9201, 6.9506)","(50.9267, 6.9512)",735.2585665901642,12900.0,0.2051884371879528
YmlrZTo6Zm9yZHBhc3M6OjE4MzM3Mw==,fordpass,bicycle,2020-02-01,1240,2020-02-01,1315,2020,2,5,12,1,6.9274087,50.91746,6.954054400000001,50.918953,"(50.9175, 6.9274)","(50.919, 6.9541)",1875.2431869787945,2100.0,3.214702606249362
YmlrZTo6Zm9yZHBhc3M6OjE3OTYzMQ==,fordpass,bicycle,2020-02-01,1240,2020-02-01,2310,2020,2,5,12,1,6.973077,50.93412,6.9293485,50.92152,"(50.9341, 6.9731)","(50.9215, 6.9293)",3369.8260512256543,37801.0,0.32092732426158976
YmlrZTo6Zm9yZHBhc3M6OjE3OTg1NA==,fordpass,bicycle,2020-02-01,1245,2020-02-01,1410,2020,2,5,12,1,6.9557395,50.940445,6.9628787,50.974392,"(50.9404, 6.9557)","(50.9744, 6.9629)",3807.715579707042,5100.0,2.6877992327343825
YmlrZTo6Zm9yZHBhc3M6OjE3OTE0Mw==,fordpass,bicycle,2020-02-01,1245,2020-02-01,1550,2020,2,5,12,1,6.9349555999999986,50.936092,6.939534700000001,50.938904,"(50.9361, 6.935)","(50.9389, 6.9395)",448.02150540447207,11100.0,0.14530427202307203
YmlrZTo6Zm9yZHBhc3M6OjE2NjkwNg==,fordpass,bicycle,2020-02-01,1250,2020-02-01,1300,2020,2,5,12,1,6.962702799999999,50.913975,6.9591136,50.922943,"(50.914, 6.9627)","(50.9229, 6.9591)",1028.448967982733,599.0,6.180995467008078
