id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6MjhhZGMzZWUtMWZmMC00ODNmLWFkMzUtMzc0ZTNjOGU4NDJm,circ,cologne,kick scooter,498497,20200223-051907,20200223,515,20200223-052407,20200223,520,7.018472,50.931302,7.01812,50.930865000000004,87.0,87.0,54.49537694856967,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MjhhZGMzZWUtMWZmMC00ODNmLWFkMzUtMzc0ZTNjOGU4NDJm,circ,cologne,kick scooter,498497,20200223-052407,20200223,520,20200223-052907,20200223,525,7.01812,50.930865000000004,7.018598,50.931248,87.0,87.0,54.18381729394097,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6NTRmNzQ4ZTAtZDMwNi00ZGIyLTlkYjUtOWE3YjgzZWE5MzU4,circ,cologne,kick scooter,394631,20200223-090432,20200223,900,20200223-090907,20200223,905,7.076477000000001,50.902715,7.076677,50.903302000000004,99.0,99.0,66.76123568716646,275.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6ZDRkNjQ3OWQtZGYyMi00ZTkzLTg1OTAtN2I2MzEyOWQyZDYw,circ,cologne,kick scooter,519771,20200223-230407,20200223,2300,20200223-230907,20200223,2305,7.076442999999999,50.903112,7.049562,50.917093,100.0,100.0,2443.14217474481,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6ZDRkNjQ3OWQtZGYyMi00ZTkzLTg1OTAtN2I2MzEyOWQyZDYw,circ,cologne,kick scooter,519771,20200223-230907,20200223,2305,20200223-231407,20200223,2310,7.049562,50.917093,7.061597,50.910588,100.0,100.0,1111.3482989335505,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6ZDRkNjQ3OWQtZGYyMi00ZTkzLTg1OTAtN2I2MzEyOWQyZDYw,circ,cologne,kick scooter,519771,20200223-231407,20200223,2310,20200223-231906,20200223,2315,7.061597,50.910588,7.076569999999999,50.903240000000004,100.0,100.0,1330.3455186533686,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg2OQ==,fordpass,cologne,bicycle,,20200223-123907,20200223,1235,20200223-125408,20200223,1250,6.968713799999999,50.918312,6.9899507,50.897273999999996,,,2773.03204346248,901.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg5Ng==,fordpass,cologne,bicycle,,20200223-110408,20200223,1100,20200223-123907,20200223,1235,6.929682700000001,50.918137,6.9208136,50.91254,,,879.7304656913192,5699.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg5Ng==,fordpass,cologne,bicycle,,20200223-135425,20200223,1350,20200223-142406,20200223,1420,6.9208136,50.91254,6.956896,50.942314,,,4166.07774881685,1781.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk3Nw==,fordpass,cologne,bicycle,,20200223-152407,20200223,1520,20200223-154907,20200223,1545,6.934572,50.931644,6.8913302,50.934321999999995,,,3044.910253844151,1500.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTkxMQ==,fordpass,cologne,bicycle,,20200223-004408,20200223,40,20200223-010407,20200223,100,6.958206,50.941936,6.980083500000001,50.9517,,,1878.2654997997904,1199.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTkxNw==,fordpass,cologne,bicycle,,20200223-004408,20200223,40,20200224-133907,20200224,1335,6.959989,50.935425,6.9600077,50.924279999999996,,,1239.2698621720983,132899.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTkyNQ==,fordpass,cologne,bicycle,,20200223-104406,20200223,1040,20200223-122907,20200223,1225,6.9259787,50.921856,6.9513926999999995,50.921436,,,1782.017605643628,6301.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTkyNQ==,fordpass,cologne,bicycle,,20200223-135425,20200223,1350,20200223-141907,20200223,1415,6.9513926999999995,50.921436,6.9283532999999995,50.922592,,,1620.0516834614455,1482.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA0Ng==,fordpass,cologne,bicycle,,20200223-001908,20200223,15,20200223-002907,20200223,25,6.92438,50.92653,6.934009,50.928641999999996,,,714.5568892592307,599.0,,,,,0
