id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-013907,20200212,135,20200212-014406,20200212,140,6.9437429999999996,50.948173,6.945058,50.948038000000004,63.0,62.0,93.33810231055028,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-014406,20200212,140,20200212-014908,20200212,145,6.945058,50.948038000000004,6.943873,50.948223,62.0,62.0,85.52656881643642,302.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-075908,20200212,755,20200212-080407,20200212,800,6.944032000000001,50.94792,6.945158,50.947568,62.0,62.0,88.05991729100938,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-080407,20200212,800,20200212-080906,20200212,805,6.945158,50.947568,6.94377,50.948057,62.0,62.0,111.40805144989622,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-100906,20200212,1005,20200212-101413,20200212,1010,6.943655000000001,50.948172,6.94485,50.946812,65.0,65.0,172.85171680177564,307.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-102407,20200212,1020,20200212-102908,20200212,1025,6.94488,50.947175,6.9432100000000005,50.948468,65.0,65.0,185.36127606223113,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-113907,20200212,1135,20200212-114407,20200212,1140,6.943532,50.948252000000004,6.945277000000001,50.94802,67.0,68.0,124.93918926005358,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-180925,20200212,1805,20200212-181407,20200212,1810,6.943578,50.94813,6.944868,50.947348,64.0,64.0,125.41237896619822,282.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200212-210408,20200212,2100,20200212-210908,20200212,2105,6.943805,50.948275,6.943969999999999,50.947837,61.0,61.0,50.0563706911655,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDBhNzY4OGQtODVmYS00MGM3LTgwYWEtMWIwMjMxMTlhZWQw,circ,cologne,kick scooter,703421,20200212-020906,20200212,205,20200212-021409,20200212,210,6.939703,50.938093,6.9391929999999995,50.938492,98.0,98.0,56.96902300962279,303.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDBhNzY4OGQtODVmYS00MGM3LTgwYWEtMWIwMjMxMTlhZWQw,circ,cologne,kick scooter,703421,20200212-110907,20200212,1105,20200212-111906,20200212,1115,6.938986999999999,50.938555,6.936145,50.940333,99.0,97.0,280.609994349413,599.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDEzZmYyYTQtYzI0Mi00ZjQ0LWI3MmUtOTQwYTE3OTVhOGZi,circ,cologne,kick scooter,219899,20200212-164907,20200212,1645,20200212-170407,20200212,1700,6.959288000000001,50.948097,6.958971362570093,50.94633404623457,23.0,22.0,197.28286908177148,900.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDEzZmYyYTQtYzI0Mi00ZjQ0LWI3MmUtOTQwYTE3OTVhOGZi,circ,cologne,kick scooter,219899,20200212-230926,20200212,2305,20200212-231407,20200212,2310,6.959169999999999,50.946243,6.958535,50.946492,11.0,11.0,52.399337905121214,281.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDFhZDZkNjItMDBjZC00NjU0LThkZmEtNjRkNjVjOTJkNTVi,circ,cologne,kick scooter,832947,20200212-103907,20200212,1035,20200212-104407,20200212,1040,6.955503,50.936868,6.95597,50.93724,74.0,75.0,52.74343660939975,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
