id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Zm9yZHBhc3M6OjE2NTg2Ng==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.9543643,50.961334,6.952913000000001,50.968937,,,851.5034311582502,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg5Ng==,fordpass,cologne,bicycle,,20200229-162413,20200229,1620,20200229-204408,20200229,2040,6.9091067,50.939254999999996,6.9443417,50.940090000000005,,,2470.6010973687453,15595.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk3MA==,fordpass,cologne,bicycle,,20200229-142408,20200229,1420,20200229-164908,20200229,1645,6.9159690000000005,50.93076,6.919839,50.929043,,,331.6807853133999,8700.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk3OQ==,fordpass,cologne,bicycle,,20200229-165910,20200229,1655,20200229-172408,20200229,1720,6.996664999999999,50.946133,6.99057,50.950396999999995,,,638.0618160911332,1498.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA1Mw==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.965097,50.974228000000004,6.9750814,50.9582,,,1914.4784599728198,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA2Nw==,fordpass,cologne,bicycle,,20200229-185407,20200229,1850,20200229-190907,20200229,1905,6.95955,50.927673,6.939365,50.936794,,,1740.5708735730948,900.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjAxMg==,fordpass,cologne,bicycle,,20200229-154908,20200229,1545,20200229-161910,20200229,1615,6.9180474,50.916008000000005,6.873852,50.932278000000004,,,3587.329248206953,1802.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjAxNQ==,fordpass,cologne,bicycle,,20200229-115407,20200229,1150,20200229-160908,20200229,1605,6.940622,50.9414,6.929138000000001,50.925922,,,1899.9366713073152,15301.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjAxNQ==,fordpass,cologne,bicycle,,20200229-195408,20200229,1950,20200229-201907,20200229,2015,6.929138000000001,50.925922,6.891528599999999,50.935123,,,2827.3476313037113,1499.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjE0NQ==,fordpass,cologne,bicycle,,20200229-151911,20200229,1515,20200229-172907,20200229,1725,6.9405850000000004,50.93843,6.939152,50.93769,,,129.81968422816922,7796.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjE0Nw==,fordpass,cologne,bicycle,,20200229-005907,20200229,55,20200229-011906,20200229,115,7.004161,50.951458,6.997077,50.959126,,,986.5155726243321,1199.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjE3Ng==,fordpass,cologne,bicycle,,20200229-220409,20200229,2200,20200229-221908,20200229,2215,6.9588923,50.923159999999996,6.957122999999999,50.925340000000006,,,272.28573658054387,899.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjE4Ng==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.983097,50.919579999999996,6.9828825,50.920035999999996,,,52.887388911181176,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjI0MA==,fordpass,cologne,bicycle,,20200229-072407,20200229,720,20200229-073410,20200229,730,6.934028,50.920364,6.9362,50.91936,,,188.79744660288054,603.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjMzNQ==,fordpass,cologne,bicycle,,20200229-013906,20200229,135,20200229-120415,20200229,1200,6.9506845,50.975105,6.9503,50.96914,,,663.8248191138578,37509.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjQ2Nw==,fordpass,cologne,bicycle,,20200229-140908,20200229,1405,20200229-144407,20200229,1440,6.959636,50.95016,6.9445972000000005,50.945071999999996,,,1195.8593661799607,2099.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjQ4MQ==,fordpass,cologne,bicycle,,20200229-135407,20200229,1350,20200229-184908,20200229,1845,6.9686520000000005,50.96911,6.9440856,50.982475,,,2273.085471946915,17701.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjU2OA==,fordpass,cologne,bicycle,,20200229-123407,20200229,1230,20200229-162909,20200229,1625,6.954413400000001,50.921170000000004,6.8759155,50.93797,,,5809.922244373762,14102.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjU2OA==,fordpass,cologne,bicycle,,20200229-195926,20200229,1955,20200229-203407,20200229,2030,6.8759155,50.93797,6.939420699999999,50.936659999999996,,,4452.309092426915,2081.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjUwOQ==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.934123,50.950171999999995,6.919409299999999,50.950897,,,1033.8706304352074,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjUzMQ==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.9304647,50.925476,6.912444,50.922646,,,1301.712285936166,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2Njc5MA==,fordpass,cologne,bicycle,,20200229-185407,20200229,1850,20200229-201407,20200229,2010,6.897869,50.959896,6.893553,50.962109999999996,,,389.8438746994423,4800.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2Njg4Mg==,fordpass,cologne,bicycle,,20200229-161407,20200229,1610,20200229-170907,20200229,1705,6.952425,50.930946,6.8834662,50.93745,,,4886.2112705659965,3300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2Njg4Mg==,fordpass,cologne,bicycle,,20200229-194408,20200229,1940,20200229-235908,20200229,2355,6.8834662,50.93745,6.911044599999999,50.945026,,,2107.9534119137325,15300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjgwMw==,fordpass,cologne,bicycle,,20200229-132908,20200229,1325,20200229-161407,20200229,1610,6.904093,50.961674,6.980861999999999,50.950990000000004,,,5506.817693761805,9899.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2Njk0Nw==,fordpass,cologne,bicycle,,20200229-142907,20200229,1425,20200229-144908,20200229,1445,6.9081717000000005,50.940773,6.913875599999999,50.952187,,,1330.602428196988,1201.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2Njk5MQ==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,7.0073232999999995,50.967822999999996,6.9985046,50.959976,,,1068.9976517934347,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2Njk5Mw==,fordpass,cologne,bicycle,,20200229-110413,20200229,1100,20200229-112409,20200229,1120,6.957675500000001,50.966724,6.9768424,50.96748,,,1344.8292212850506,1196.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2Njk5Mw==,fordpass,cologne,bicycle,,20200229-185407,20200229,1850,20200229-190907,20200229,1905,6.9768424,50.96748,6.9516907,50.95957,,,1968.8211631747179,900.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjkyMw==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.9645185,50.904575,6.963824000000001,50.904835,,,56.63411585180718,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzA0Mg==,fordpass,cologne,bicycle,,20200229-135407,20200229,1350,20200229-140409,20200229,1400,6.965409299999999,50.928375,6.9568443,50.936283,,,1064.6586459594391,602.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzA0OA==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.963823,50.900764,6.9653350000000005,50.900295,,,118.16320918334992,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzA1NA==,fordpass,cologne,bicycle,,20200229-102907,20200229,1025,20200229-180407,20200229,1800,6.943383,50.929703,6.9328012,50.94878,,,2247.117335384736,27300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzA5NA==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.9301085,50.955982,6.931157000000001,50.954468,,,183.67153773480646,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzAxNw==,fordpass,cologne,bicycle,,20200229-090407,20200229,900,20200229-091407,20200229,910,6.938261,50.958904,6.9237967000000005,50.953635999999996,,,1170.281619381333,600.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzAxNw==,fordpass,cologne,bicycle,,20200229-095429,20200229,950,20200229-102408,20200229,1020,6.9237967000000005,50.953635999999996,6.91115,50.949917,,,977.6670277467821,1779.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzAyNg==,fordpass,cologne,bicycle,,20200229-193407,20200229,1930,20200229-194408,20200229,1940,6.9562800000000005,50.956776,6.94755,50.966675,,,1259.1274473565531,601.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzE1OA==,fordpass,cologne,bicycle,,20200229-130408,20200229,1300,20200229-132407,20200229,1320,6.9309363,50.95605,6.943453,50.941573999999996,,,1832.995724994349,1199.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzE2Mg==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.970787,50.937744,6.9742875,50.935272,,,368.40653819929275,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzE2Mg==,fordpass,cologne,bicycle,,20200229-145409,20200229,1450,20200229-151408,20200229,1510,6.9742875,50.935272,6.968876,50.920345000000005,,,1702.589926845645,1199.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzE3Mg==,fordpass,cologne,bicycle,,20200229-091407,20200229,910,20200229-164908,20200229,1645,6.9340896999999995,50.92014,6.876788,50.931979999999996,,,4226.490247894132,27301.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzE4NQ==,fordpass,cologne,bicycle,,20200229-021907,20200229,215,20200229-022407,20200229,220,6.9419417,50.94169,6.9283853,50.944283,,,992.6050665069972,300.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NzE4NQ==,fordpass,cologne,bicycle,,20200229-155408,20200229,1550,20200229-161407,20200229,1610,6.9283853,50.944283,6.927892699999999,50.946346000000005,,,231.97696577302025,1199.0,,,,,0
