id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6ZDRkNjQ3OWQtZGYyMi00ZTkzLTg1OTAtN2I2MzEyOWQyZDYw,circ,cologne,kick scooter,519771,20200222-091408,20200222,910,20200222-091907,20200222,915,7.076267999999999,50.90323,7.07613,50.902692,100.0,100.0,60.60058679603009,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6ZDRkNjQ3OWQtZGYyMi00ZTkzLTg1OTAtN2I2MzEyOWQyZDYw,circ,cologne,kick scooter,519771,20200222-091907,20200222,915,20200222-092425,20200222,920,7.07613,50.902692,7.0762100000000006,50.903175,100.0,100.0,53.99941437090692,318.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6ZDRkNjQ3OWQtZGYyMi00ZTkzLTg1OTAtN2I2MzEyOWQyZDYw,circ,cologne,kick scooter,519771,20200222-234407,20200222,2340,20200222-234907,20200222,2345,7.076822,50.903492,7.076237,50.903133000000004,100.0,100.0,57.23925955286194,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg3Ng==,fordpass,cologne,bicycle,,20200222-140407,20200222,1400,20200223-130907,20200223,1305,6.931610000000001,50.91431,6.9380155,50.965070000000004,,,5662.078937503198,83100.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg5NQ==,fordpass,cologne,bicycle,,20200222-120907,20200222,1205,20200222-235908,20200222,2355,6.996948700000001,50.94171,6.945549499999999,50.927853000000006,,,3917.569808788873,42601.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg5Ng==,fordpass,cologne,bicycle,,20200222-010907,20200222,105,20200222-012924,20200222,125,6.9425163,50.9408,6.926238000000001,50.930855,,,1588.72198771977,1217.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg5Ng==,fordpass,cologne,bicycle,,20200222-121907,20200222,1215,20200222-153407,20200222,1530,6.926238000000001,50.930855,6.938378999999999,50.93282,,,878.449874181535,11700.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTg5Ng==,fordpass,cologne,bicycle,,20200222-210408,20200222,2100,20200222-213406,20200222,2130,6.938378999999999,50.93282,6.929682700000001,50.918137,,,1742.7423597871295,1798.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk1OA==,fordpass,cologne,bicycle,,20200222-064906,20200222,645,20200222-070407,20200222,700,6.921489200000001,50.918240000000004,6.940898,50.930927000000004,,,1959.7972425471553,901.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk1OA==,fordpass,cologne,bicycle,,20200222-095907,20200222,955,20200222-112907,20200222,1125,6.940898,50.930927000000004,6.9486547000000005,50.93638,,,814.3240397633233,5400.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk1OA==,fordpass,cologne,bicycle,,20200222-163407,20200222,1630,20200222-165407,20200222,1650,6.9486547000000005,50.93638,6.933505,50.932507,,,1145.65743602126,1200.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk2NA==,fordpass,cologne,bicycle,,20200222-084908,20200222,845,20200222-090407,20200222,900,6.958153,50.94214,6.939274,50.934146999999996,,,1593.7061360394634,899.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk2NA==,fordpass,cologne,bicycle,,20200222-145406,20200222,1450,20200222-151907,20200222,1515,6.939274,50.934146999999996,6.9561076,50.927135,,,1414.106056856286,1501.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk3Nw==,fordpass,cologne,bicycle,,20200222-140407,20200222,1400,20200222-141908,20200222,1415,6.9470825,50.940746000000004,6.934572,50.931644,,,1338.9791537535295,901.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk5MA==,fordpass,cologne,bicycle,,20200222-002908,20200222,25,20200222-020907,20200222,205,6.955964,50.934906,7.0021477,50.975437,,,5547.6544507772205,5999.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk5MA==,fordpass,cologne,bicycle,,20200222-133407,20200222,1330,20200222-141908,20200222,1415,7.0021477,50.975437,6.92442,50.943306,,,6511.637659389614,2701.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk5MA==,fordpass,cologne,bicycle,,20200222-174407,20200222,1740,20200222-180907,20200222,1805,6.92442,50.943306,6.9548836,50.959747,,,2809.994062429744,1500.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk5MQ==,fordpass,cologne,bicycle,,20200222-235908,20200222,2355,20200223-001409,20200223,10,6.936990700000001,50.928387,6.915126,50.922134,,,1682.8524072218881,901.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTk5Ng==,fordpass,cologne,bicycle,,20200222-132406,20200222,1320,20200222-133907,20200222,1335,6.924887700000001,50.933094,6.9191866,50.94594,,,1483.2178560323578,901.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NTkxNw==,fordpass,cologne,bicycle,,20200222-021907,20200222,215,20200222-025406,20200222,250,6.913444999999999,50.952526,6.959989,50.935425,,,3774.879575746413,2099.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA1MA==,fordpass,cologne,bicycle,,20200222-073907,20200222,735,20200222-111407,20200222,1110,6.9422665,50.929646000000005,6.948278,50.94104,,,1335.1535106907834,12900.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA2Mg==,fordpass,cologne,bicycle,,20200222-081907,20200222,815,20200222-083907,20200222,835,6.964859,50.917862,6.956312700000001,50.934395,,,1933.5126406861766,1200.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA2Mg==,fordpass,cologne,bicycle,,20200222-085407,20200222,850,20200222-123407,20200222,1230,6.956312700000001,50.934395,6.935737599999999,50.935577,,,1447.7853494832657,13200.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA2Mw==,fordpass,cologne,bicycle,,20200222-005425,20200222,50,20200222-142407,20200222,1420,6.9350467,50.941887,6.959270500000001,50.921303,,,2849.6810960064136,48582.0,,,,,0
YmlrZTo6Zm9yZHBhc3M6OjE2NjA2Mw==,fordpass,cologne,bicycle,,20200222-175406,20200222,1750,20200222-180907,20200222,1805,6.959270500000001,50.921303,6.942675599999999,50.928226,,,1394.816392596383,901.0,,,,,0
