id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2E1NzJiODAtZDQzZi00MWM5LWE0NzUtYWEzNmQ0NTNiNzQ1,circ,cologne,kick scooter,615621,20200213-204407,20200213,2040,20200213-204906,20200213,2045,6.974803,50.939904999999996,6.9755986386517135,50.936088433053605,99.0,96.0,428.02979606415016,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20200213-163407,20200213,1630,20200213-164925,20200213,1645,6.949312,50.936238,6.934480052683656,50.93752005185334,99.0,94.0,1049.042931855435,918.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2E4MGFkNzgtZmQ3Mi00ODkwLTk5OGItMDg3MzljY2ZiOWFk,circ,cologne,kick scooter,982639,20200213-165907,20200213,1655,20200213-171409,20200213,1710,6.934480052683656,50.93752005185334,6.934370341519233,50.932947233144176,94.0,92.0,508.53306024730836,902.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-075407,20200213,750,20200213-075908,20200213,755,6.944972999999999,50.947604999999996,6.943885000000001,50.947962,62.0,62.0,85.93871502539575,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-081408,20200213,810,20200213-081926,20200213,815,6.94345,50.947933,6.944597999999999,50.947615,62.0,62.0,87.85448921220626,318.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-082907,20200213,825,20200213-083407,20200213,830,6.944605,50.947602,6.943655000000001,50.948118,62.0,62.0,87.87150994246574,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-101908,20200213,1015,20200213-102408,20200213,1020,6.943313000000001,50.948327,6.945295,50.947492,64.0,64.0,167.03369588743143,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-102408,20200213,1020,20200213-102907,20200213,1025,6.945295,50.947492,6.94377,50.948093,64.0,64.0,126.01520047473846,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-135908,20200213,1355,20200213-140408,20200213,1400,6.944317,50.94795,6.9450270000000005,50.947618,67.0,67.0,61.94267766187029,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-140408,20200213,1400,20200213-140907,20200213,1405,6.9450270000000005,50.947618,6.943888,50.948118,67.0,67.0,97.25287419777423,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-140907,20200213,1405,20200213-141408,20200213,1410,6.943888,50.948118,6.94441,50.947802,67.0,67.0,50.71444418187643,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200213-163907,20200213,1635,20200213-165907,20200213,1655,6.9442070000000005,50.948087,6.956268799999999,50.937128799999996,68.0,49.0,1482.8772074555397,1200.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
