id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2JkMTI3ZDMtYmNhYi00MGNkLWJjMjktNDNhOGM4MzdlN2Vj,circ,cologne,kick scooter,251758,20200110-010409,20200110,100,20200110-011909,20200110,115,6.9381949999999994,50.940633,6.9189307,50.9489431,98.0,87.0,1635.6825311183022,900.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2M5NWM4Y2YtYzI3OC00ZjkwLWIyOGYtNjY0NmQyNzFjYTkw,circ,cologne,kick scooter,498876,20200110-074409,20200110,740,20200110-074926,20200110,745,6.95983,50.943222,6.960195,50.943762,99.0,99.0,65.26417426249958,317.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2RjNDQwY2UtMzUwNS00OTQyLWEzZTAtNDNhZDIyZDU0MWVh,circ,cologne,kick scooter,617778,20200110-070908,20200110,705,20200110-071909,20200110,715,6.950135,50.94921,6.955903,50.943816999999996,91.0,86.0,723.1199407773858,601.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2VjMTViNmUtYzY0NS00ZWRiLWIyY2UtNGYxYmU4MDI4YjEx,circ,cologne,kick scooter,408466,20200110-113943,20200110,1135,20200110-114409,20200110,1140,6.947837,50.930615,6.945010000000001,50.934145,71.0,67.0,439.68178378521804,266.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2ZlYjRmMzAtMGZhNS00MzJmLThiYTMtYTFkODk4ZTk4Y2Qw,circ,cologne,kick scooter,463404,20200110-125907,20200110,1255,20200110-130927,20200110,1305,7.000514999999999,50.937688,6.985383000000001,50.943302,89.0,78.0,1230.3765851084834,620.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-002907,20200110,25,20200110-003408,20200110,30,6.932767999999999,50.92089,6.932878,50.921657,49.0,49.0,85.63446389205889,301.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-005424,20200110,50,20200110-005913,20200110,55,6.933261999999999,50.921743,6.936297,50.92157,49.0,49.0,213.60757648956312,289.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-005913,20200110,55,20200110-010409,20200110,100,6.936297,50.92157,6.933083,50.921512,49.0,49.0,225.37955001740386,296.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-012907,20200110,125,20200110-013411,20200110,130,6.933057000000001,50.921397,6.933253,50.920852000000004,49.0,49.0,62.1391673451844,304.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-022407,20200110,220,20200110-022906,20200110,225,6.933038000000001,50.920895,6.932643,50.921275,49.0,49.0,50.51770700752641,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-025409,20200110,250,20200110-025924,20200110,255,6.932633,50.921007,6.933475,50.921292,49.0,49.0,66.99083077617888,315.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-030908,20200110,305,20200110-031408,20200110,310,6.933323,50.921177,6.933038000000001,50.921742,49.0,49.0,65.92495778375098,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-031408,20200110,310,20200110-031907,20200110,315,6.933038000000001,50.921742,6.9331380000000005,50.92107,49.0,49.0,75.05114909350762,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6MDA0Yjg4ZDQtNzA2Yi00MTExLWI4YzgtN2Y2YmFlZDA1MTBj,circ,cologne,kick scooter,476616,20200110-032407,20200110,320,20200110-032907,20200110,325,6.933013000000001,50.920975,6.933458,50.921477,49.0,49.0,63.944135385067284,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
