id,provider,city,vehicleType,model,datetime_start,date_start,time_start,datetime_end,date_end,time_end,longitude_start,latitude_start,longitude_end,latitude_end,fuel_start,fuel_end,distance,duration,price_driving_start,price_driving_end,price_promo_start,price_promo_end,missing_file_number
YmlrZTo6Y2lyYzo6M2RjNDQwY2UtMzUwNS00OTQyLWEzZTAtNDNhZDIyZDU0MWVh,circ,cologne,kick scooter,617778,20200104-114923,20200104,1145,20200104-125906,20200104,1255,6.949014999999999,50.940661999999996,6.9502369999999996,50.935215,62.0,18.0,611.7022970698949,4183.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2RjNDQwY2UtMzUwNS00OTQyLWEzZTAtNDNhZDIyZDU0MWVh,circ,cologne,kick scooter,617778,20200104-133907,20200104,1335,20200104-134406,20200104,1340,6.950705,50.935102,6.9504529999999995,50.93557,18.0,20.0,54.95383142043361,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2RjNDQwY2UtMzUwNS00OTQyLWEzZTAtNDNhZDIyZDU0MWVh,circ,cologne,kick scooter,617778,20200104-155906,20200104,1555,20200104-160410,20200104,1600,6.950692999999999,50.9351,6.950760000000001,50.935565000000004,20.0,20.0,51.91843441195833,304.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2RjNDQwY2UtMzUwNS00OTQyLWEzZTAtNDNhZDIyZDU0MWVh,circ,cologne,kick scooter,617778,20200104-205407,20200104,2050,20200104-205906,20200104,2055,6.950577,50.935315,6.950512,50.935793,19.0,19.0,53.34605686639899,299.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2RjNDQwY2UtMzUwNS00OTQyLWEzZTAtNDNhZDIyZDU0MWVh,circ,cologne,kick scooter,617778,20200104-214906,20200104,2145,20200104-215406,20200104,2150,6.949935000000001,50.935668,6.950435000000001,50.935347,19.0,19.0,50.016451447325764,300.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2U1NzkxZDQtNTcwOC00MzhjLWJiOTctNTUxYTUzODg4YzM3,circ,cologne,kick scooter,750022,20200104-114407,20200104,1140,20200104-115408,20200104,1150,6.952313,50.947145,6.9485529999999995,50.938987,90.0,83.0,944.6074228645512,601.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2UyNDU1ZTUtMTgwYy00YWYyLWIyNzMtYjUyMmU1NzYwNzky,circ,cologne,kick scooter,166703,20200104-201426,20200104,2010,20200104-205407,20200104,2050,6.939682,50.940647,6.944657,50.94802,87.0,67.0,890.8592548371605,2381.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2UyNDU1ZTUtMTgwYy00YWYyLWIyNzMtYjUyMmU1NzYwNzky,circ,cologne,kick scooter,166703,20200104-210424,20200104,2100,20200104-211407,20200104,2110,6.944657,50.94802,6.959063,50.943653000000005,67.0,58.0,1120.0098924429522,583.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2Y5ODkwYjEtMzM5ZS00NDhhLWE5M2ItNDNiMWQ5ZTA2Mjdj,circ,cologne,kick scooter,937446,20200104-115408,20200104,1150,20200104-120406,20200104,1200,6.951922,50.946195,6.944388000000001,50.946145,65.0,61.0,527.8499300460996,598.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
YmlrZTo6Y2lyYzo6M2Y5ODkwYjEtMzM5ZS00NDhhLWE5M2ItNDNiMWQ5ZTA2Mjdj,circ,cologne,kick scooter,937446,20200104-125406,20200104,1250,20200104-130407,20200104,1300,6.94446,50.946135,6.952247,50.946158000000004,61.0,56.0,545.5517171588888,601.0,"1 € + 0,20 € / min","1 € + 0,20 € / min",,,0
